subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating,key_mapping,subject_id,study_id,session_id,test_mode,trial_index,target_id,target_filename,flanker_id,flanker_filename,correct_response,device_pixel_ratio
1,1,20,study,0,male,Asian,female,Black,angry,,,,,m,713,True,False,,1,,,,False,55,AM-251,materials/cfd/Images/CFD/AM-251/CFD-AM-251-124-N.jpg,BF-010,materials/cfd/Images/CFD/BF-010/CFD-BF-010-019-A.jpg,m,1
1,1,21,study,0,male,Asian,female,White,happy,,,,,m,658,True,False,,1,,,,False,57,AM-248,materials/cfd/Images/CFD/AM-248/CFD-AM-248-104-N.jpg,WF-038,materials/cfd/Images/CFD/WF-038/CFD-WF-038-023-HO.jpg,m,1
1,1,22,study,0,female,Asian,female,Black,angry,,,,,z,1329,True,False,,1,,,,False,59,AF-241,materials/cfd/Images/CFD/AF-241/CFD-AF-241-141-N.jpg,BF-006,materials/cfd/Images/CFD/BF-006/CFD-BF-006-012-A.jpg,z,1
1,1,23,study,0,female,Latino,male,Black,neutral,,,,,z,917,True,False,,1,,,,False,61,LF-231,materials/cfd/Images/CFD/LF-231/CFD-LF-231-260-N.jpg,BM-245,materials/cfd/Images/CFD/BM-245/CFD-BM-245-164-N.jpg,z,1
1,1,24,study,0,male,Black,female,Black,angry,,,,,m,623,True,False,,1,,,,False,63,BM-228,materials/cfd/Images/CFD/BM-228/CFD-BM-228-145-N.jpg,BF-028,materials/cfd/Images/CFD/BF-028/CFD-BF-028-021-A.jpg,m,1
1,1,25,study,0,female,Asian,male,Black,happy,,,,,z,557,True,False,,1,,,,False,65,AF-234,materials/cfd/Images/CFD/AF-234/CFD-AF-234-208-N.jpg,BM-026,materials/cfd/Images/CFD/BM-026/CFD-BM-026-009-HO.jpg,z,1
1,1,26,study,0,male,White,female,Black,neutral,,,,,m,937,True,False,,1,,,,False,67,WM-214,materials/cfd/Images/CFD/WM-214/CFD-WM-214-026-N.jpg,BF-024,materials/cfd/Images/CFD/BF-024/CFD-BF-024-002-N.jpg,m,1
1,1,27,study,0,female,White,male,Black,angry,,,,,z,855,True,False,,1,,,,False,69,WF-215,materials/cfd/Images/CFD/WF-215/CFD-WF-215-145-N.jpg,BM-020,materials/cfd/Images/CFD/BM-020/CFD-BM-020-037-A.jpg,z,1
1,1,28,study,0,male,Latino,male,White,angry,,,,,m,741,True,False,,1,,,,False,71,LM-232,materials/cfd/Images/CFD/LM-232/CFD-LM-232-204-N.jpg,WM-040,materials/cfd/Images/CFD/WM-040/CFD-WM-040-007-A.jpg,m,1
1,1,29,study,0,male,Asian,male,Black,happy,,,,,m,863,True,False,,1,,,,False,73,AM-240,materials/cfd/Images/CFD/AM-240/CFD-AM-240-191-N.jpg,BM-040,materials/cfd/Images/CFD/BM-040/CFD-BM-040-030-HO.jpg,m,1
1,1,30,study,0,female,Black,female,Black,neutral,,,,,z,739,True,False,,1,,,,False,75,BF-249,materials/cfd/Images/CFD/BF-249/CFD-BF-249-091-N.jpg,BF-225,materials/cfd/Images/CFD/BF-225/CFD-BF-225-192-N.jpg,z,1
1,1,31,study,1,female,Latino,female,White,angry,,,,,z,1471,True,False,,1,,,,False,78,LF-252,materials/cfd/Images/CFD/LF-252/CFD-LF-252-172-N.jpg,WF-030,materials/cfd/Images/CFD/WF-030/CFD-WF-030-033-A.jpg,z,1
1,1,32,study,1,female,Black,female,Black,happy,,,,,z,931,True,False,,1,,,,False,80,BF-220,materials/cfd/Images/CFD/BF-220/CFD-BF-220-161-N.jpg,BF-003,materials/cfd/Images/CFD/BF-003/CFD-BF-003-004-HO.jpg,z,1
1,1,33,study,1,male,White,female,Black,happy,,,,,m,655,True,False,,1,,,,False,82,WM-252,materials/cfd/Images/CFD/WM-252/CFD-WM-252-224-N.jpg,BF-013,materials/cfd/Images/CFD/BF-013/CFD-BF-013-003-HO.jpg,m,1
1,1,34,study,1,male,Black,male,White,angry,,,,,m,700,True,False,,1,,,,False,84,BM-206,materials/cfd/Images/CFD/BM-206/CFD-BM-206-114-N.jpg,WM-013,materials/cfd/Images/CFD/WM-013/CFD-WM-013-015-A.jpg,m,1
1,1,35,study,1,male,White,male,White,happy,,,,,m,717,True,False,,1,,,,False,86,WM-247,materials/cfd/Images/CFD/WM-247/CFD-WM-247-084-N.jpg,WM-025,materials/cfd/Images/CFD/WM-025/CFD-WM-025-019-HO.jpg,m,1
1,1,36,study,1,female,Asian,female,Black,neutral,,,,,z,852,True,False,,1,,,,False,88,AF-202,materials/cfd/Images/CFD/AF-202/CFD-AF-202-122-N.jpg,BF-206,materials/cfd/Images/CFD/BF-206/CFD-BF-206-143-N.jpg,z,1
1,1,37,study,1,male,Asian,female,Black,neutral,,,,,m,1140,True,False,,1,,,,False,90,AM-212,materials/cfd/Images/CFD/AM-212/CFD-AM-212-050-N.jpg,BF-238,materials/cfd/Images/CFD/BF-238/CFD-BF-238-190-N.jpg,m,1
1,1,38,study,1,male,Latino,female,White,angry,,,,,m,1198,True,False,,1,,,,False,92,LM-230,materials/cfd/Images/CFD/LM-230/CFD-LM-230-202-N.jpg,WF-025,materials/cfd/Images/CFD/WF-025/CFD-WF-025-015-A.jpg,m,1
1,1,39,study,1,female,White,male,Black,neutral,,,,,z,774,True,False,,1,,,,False,94,WF-023,materials/cfd/Images/CFD/WF-023/CFD-WF-023-003-N.jpg,BM-248,materials/cfd/Images/CFD/BM-248/CFD-BM-248-128-N.jpg,z,1
1,1,40,study,1,male,Asian,male,White,neutral,,,,,m,1351,True,False,,1,,,,False,96,AM-205,materials/cfd/Images/CFD/AM-205/CFD-AM-205-153-N.jpg,WM-012,materials/cfd/Images/CFD/WM-012/CFD-WM-012-001-N.jpg,m,1
1,1,41,study,1,male,White,male,Black,angry,,,,,m,972,True,False,,1,,,,False,98,WM-244,materials/cfd/Images/CFD/WM-244/CFD-WM-244-003-N.jpg,BM-031,materials/cfd/Images/CFD/BM-031/CFD-BM-031-030-A.jpg,m,1
1,1,42,study,1,male,Asian,female,Black,happy,,,,,m,1166,True,False,,1,,,,False,100,AM-242,materials/cfd/Images/CFD/AM-242/CFD-AM-242-176-N.jpg,BF-032,materials/cfd/Images/CFD/BF-032/CFD-BF-032-043-HO.jpg,m,1
1,1,43,study,1,female,Asian,male,White,happy,,,,,z,1158,True,False,,1,,,,False,102,AF-201,materials/cfd/Images/CFD/AF-201/CFD-AF-201-060-N.jpg,WM-037,materials/cfd/Images/CFD/WM-037/CFD-WM-037-034-HO.jpg,z,1
1,1,44,study,1,male,White,female,Black,neutral,,,,,m,850,True,False,,1,,,,False,104,WM-234,materials/cfd/Images/CFD/WM-234/CFD-WM-234-118-N.jpg,BF-037,materials/cfd/Images/CFD/BF-037/CFD-BF-037-022-N.jpg,m,1
1,1,45,study,1,male,White,male,Black,neutral,,,,,m,681,True,False,,1,,,,False,106,WM-212,materials/cfd/Images/CFD/WM-212/CFD-WM-212-097-N.jpg,BM-038,materials/cfd/Images/CFD/BM-038/CFD-BM-038-001-N.jpg,m,1
1,1,46,study,1,female,Latino,female,Black,neutral,,,,,z,906,True,False,,1,,,,False,108,LF-248,materials/cfd/Images/CFD/LF-248/CFD-LF-248-160-N.jpg,BF-208,materials/cfd/Images/CFD/BF-208/CFD-BF-208-266-N.jpg,z,1
1,1,47,study,1,male,White,male,White,happy,,,,,m,846,True,False,,1,,,,False,110,WM-004,materials/cfd/Images/CFD/WM-004/CFD-WM-004-010-N.jpg,WM-019,materials/cfd/Images/CFD/WM-019/CFD-WM-019-009-HO.jpg,m,1
1,1,48,study,1,male,White,female,Black,angry,,,,,m,999,True,False,,1,,,,False,112,WM-221,materials/cfd/Images/CFD/WM-221/CFD-WM-221-091-N.jpg,BF-002,materials/cfd/Images/CFD/BF-002/CFD-BF-002-018-A.jpg,m,1
1,1,49,study,1,male,Asian,male,Black,angry,,,,,m,829,True,False,,1,,,,False,114,AM-249,materials/cfd/Images/CFD/AM-249/CFD-AM-249-163-N.jpg,BM-032,materials/cfd/Images/CFD/BM-032/CFD-BM-032-015-A.jpg,m,1
1,1,50,study,1,female,Black,female,Black,neutral,,,,,z,1121,True,False,,1,,,,False,116,BF-230,materials/cfd/Images/CFD/BF-230/CFD-BF-230-189-N.jpg,BF-207,materials/cfd/Images/CFD/BF-207/CFD-BF-207-004-N.jpg,z,1
1,1,51,study,1,female,Latino,male,Black,neutral,,,,,z,1128,True,False,,1,,,,False,118,LF-208,materials/cfd/Images/CFD/LF-208/CFD-LF-208-127-N.jpg,BM-009,materials/cfd/Images/CFD/BM-009/CFD-BM-009-002-N.jpg,z,1
1,1,52,study,1,female,Latino,female,White,angry,,,,,z,832,True,False,,1,,,,False,120,LF-221,materials/cfd/Images/CFD/LF-221/CFD-LF-221-002-N.jpg,WF-012,materials/cfd/Images/CFD/WF-012/CFD-WF-012-012-A.jpg,z,1
1,1,53,study,1,male,Latino,female,White,angry,,,,,m,1217,True,False,,1,,,,False,122,LM-235,materials/cfd/Images/CFD/LM-235/CFD-LM-235-231-N.jpg,WF-015,materials/cfd/Images/CFD/WF-015/CFD-WF-015-014-A.jpg,m,1
1,1,54,study,1,female,Black,male,Black,angry,,,,,z,899,True,False,,1,,,,False,124,BF-040,materials/cfd/Images/CFD/BF-040/CFD-BF-040-003-N.jpg,BM-021,materials/cfd/Images/CFD/BM-021/CFD-BM-021-026-A.jpg,z,1
1,1,55,study,1,female,White,female,Black,happy,,,,,z,851,True,False,,1,,,,False,126,WF-037,materials/cfd/Images/CFD/WF-037/CFD-WF-037-029-N.jpg,BF-008,materials/cfd/Images/CFD/BF-008/CFD-BF-008-003-HO.jpg,z,1
1,1,56,study,1,male,Latino,male,Black,neutral,,,,,z,1370,False,False,,1,,,,False,128,LM-249,materials/cfd/Images/CFD/LM-249/CFD-LM-249-001-N.jpg,BM-224,materials/cfd/Images/CFD/BM-224/CFD-BM-224-073-N.jpg,m,1
1,1,57,study,1,female,White,female,Black,happy,,,,,z,930,True,False,,1,,,,False,130,WF-208,materials/cfd/Images/CFD/WF-208/CFD-WF-208-068-N.jpg,BF-019,materials/cfd/Images/CFD/BF-019/CFD-BF-019-022-HO.jpg,z,1
1,1,58,study,1,male,Latino,male,Black,neutral,,,,,m,930,True,False,,1,,,,False,132,LM-225,materials/cfd/Images/CFD/LM-225/CFD-LM-225-130-N.jpg,BM-001,materials/cfd/Images/CFD/BM-001/CFD-BM-001-014-N.jpg,m,1
1,1,59,study,1,female,Black,male,Black,happy,,,,,z,953,True,False,,1,,,,False,134,BF-021,materials/cfd/Images/CFD/BF-021/CFD-BF-021-013-N.jpg,BM-037,materials/cfd/Images/CFD/BM-037/CFD-BM-037-036-HO.jpg,z,1
1,1,60,study,1,male,Black,male,Black,neutral,,,,,m,1073,True,False,,1,,,,False,136,BM-002,materials/cfd/Images/CFD/BM-002/CFD-BM-002-013-N.jpg,BM-222,materials/cfd/Images/CFD/BM-222/CFD-BM-222-173-N.jpg,m,1
1,1,61,test,0,male,Black,,,,new,,,,z,1441,False,False,,1,,,,False,153,BM-217,materials/cfd/Images/CFD/BM-217/CFD-BM-217-082-N.jpg,,,m,1
1,1,62,test,0,female,Latino,,,,old,angry,male,,m,987,False,False,,1,,,,False,155,LF-214,materials/cfd/Images/CFD/LF-214/CFD-LF-214-090-N.jpg,,,z,1
1,1,63,test,0,female,Black,,,,old,happy,female,,z,1018,True,False,,1,,,,False,157,BF-033,materials/cfd/Images/CFD/BF-033/CFD-BF-033-028-N.jpg,,,z,1
1,1,64,test,0,male,White,,,,new,,,,m,985,True,False,,1,,,,False,159,WM-206,materials/cfd/Images/CFD/WM-206/CFD-WM-206-045-N.jpg,,,m,1
1,1,65,test,0,male,White,,,,old,happy,male,,m,728,False,False,,1,,,,False,161,WM-247,materials/cfd/Images/CFD/WM-247/CFD-WM-247-084-N.jpg,,,z,1
1,1,66,test,0,male,White,,,,new,,,,m,671,True,False,,1,,,,False,163,WM-041,materials/cfd/Images/CFD/WM-041/CFD-WM-041-021-N.jpg,,,m,1
1,1,67,test,0,female,White,,,,old,angry,male,,z,1360,True,False,,1,,,,False,165,WF-215,materials/cfd/Images/CFD/WF-215/CFD-WF-215-145-N.jpg,,,z,1
1,1,68,test,0,female,White,,,,new,,,,m,975,True,False,,1,,,,False,167,WF-242,materials/cfd/Images/CFD/WF-242/CFD-WF-242-001-N.jpg,,,m,1
1,1,69,test,0,female,Black,,,,old,happy,male,,m,1340,False,False,,1,,,,False,169,BF-021,materials/cfd/Images/CFD/BF-021/CFD-BF-021-013-N.jpg,,,z,1
1,1,70,test,0,female,Black,,,,old,angry,male,,m,955,False,False,,1,,,,False,171,BF-213,materials/cfd/Images/CFD/BF-213/CFD-BF-213-188-N.jpg,,,z,1
1,1,71,test,0,male,Latino,,,,old,angry,male,,z,1797,True,False,,1,,,,False,173,LM-232,materials/cfd/Images/CFD/LM-232/CFD-LM-232-204-N.jpg,,,z,1
1,1,72,test,0,male,White,,,,new,,,,m,1909,True,False,,1,,,,False,175,WM-232,materials/cfd/Images/CFD/WM-232/CFD-WM-232-070-N.jpg,,,m,1
1,1,73,test,0,female,White,,,,new,,,,m,966,True,False,,1,,,,False,177,WF-248,materials/cfd/Images/CFD/WF-248/CFD-WF-248-129-N.jpg,,,m,1
1,1,74,test,0,female,Asian,,,,new,,,,m,988,True,False,,1,,,,False,179,AF-217,materials/cfd/Images/CFD/AF-217/CFD-AF-217-155-N.jpg,,,m,1
1,1,75,test,0,female,White,,,,old,neutral,male,,m,1255,False,False,,1,,,,False,181,WF-023,materials/cfd/Images/CFD/WF-023/CFD-WF-023-003-N.jpg,,,z,1
1,1,76,test,0,female,White,,,,new,,,,m,873,True,False,,1,,,,False,183,WF-014,materials/cfd/Images/CFD/WF-014/CFD-WF-014-002-N.jpg,,,m,1
1,1,77,test,0,male,Latino,,,,old,angry,female,,m,2091,False,False,,1,,,,False,185,LM-235,materials/cfd/Images/CFD/LM-235/CFD-LM-235-231-N.jpg,,,z,1
1,1,78,test,0,female,Asian,,,,new,,,,m,1023,True,False,,1,,,,False,187,AF-256,materials/cfd/Images/CFD/AF-256/CFD-AF-256-160-N.jpg,,,m,1
1,1,79,test,0,female,Asian,,,,old,neutral,male,,z,851,True,False,,1,,,,False,189,AF-214,materials/cfd/Images/CFD/AF-214/CFD-AF-214-139-N.jpg,,,z,1
1,1,80,test,0,female,Asian,,,,new,,,,m,1242,True,False,,1,,,,False,191,AF-235,materials/cfd/Images/CFD/AF-235/CFD-AF-235-170-N.jpg,,,m,1
1,1,81,test,0,female,Asian,,,,old,neutral,female,,z,1425,True,False,,1,,,,False,193,AF-202,materials/cfd/Images/CFD/AF-202/CFD-AF-202-122-N.jpg,,,z,1
1,1,82,test,0,female,White,,,,old,angry,female,,z,918,True,False,,1,,,,False,195,WF-020,materials/cfd/Images/CFD/WF-020/CFD-WF-020-002-N.jpg,,,z,1
1,1,83,test,0,male,White,,,,old,neutral,male,,z,1487,True,False,,1,,,,False,197,WM-212,materials/cfd/Images/CFD/WM-212/CFD-WM-212-097-N.jpg,,,z,1
1,1,84,test,0,female,Latino,,,,new,,,,m,700,True,False,,1,,,,False,199,LF-243,materials/cfd/Images/CFD/LF-243/CFD-LF-243-175-N.jpg,,,m,1
1,1,85,test,0,male,Latino,,,,old,neutral,male,,z,1147,True,False,,1,,,,False,201,LM-225,materials/cfd/Images/CFD/LM-225/CFD-LM-225-130-N.jpg,,,z,1
1,1,86,test,0,male,Black,,,,old,neutral,male,,z,836,True,False,,1,,,,False,203,BM-002,materials/cfd/Images/CFD/BM-002/CFD-BM-002-013-N.jpg,,,z,1
1,1,87,test,0,male,White,,,,new,,,,m,1134,True,False,,1,,,,False,205,WM-222,materials/cfd/Images/CFD/WM-222/CFD-WM-222-057-N.jpg,,,m,1
1,1,88,test,0,female,Asian,,,,new,,,,m,871,True,False,,1,,,,False,207,AF-232,materials/cfd/Images/CFD/AF-232/CFD-AF-232-078-N.jpg,,,m,1
1,1,89,test,0,male,Black,,,,old,happy,male,,z,1229,True,False,,1,,,,False,209,BM-244,materials/cfd/Images/CFD/BM-244/CFD-BM-244-197-N.jpg,,,z,1
1,1,90,test,0,female,Black,,,,new,,,,z,2051,False,False,,1,,,,False,211,BF-038,materials/cfd/Images/CFD/BF-038/CFD-BF-038-037-N.jpg,,,m,1
1,1,91,test,0,male,Black,,,,new,,,,m,914,True,False,,1,,,,False,213,BM-017,materials/cfd/Images/CFD/BM-017/CFD-BM-017-021-N.jpg,,,m,1
1,1,92,test,0,female,Latino,,,,new,,,,m,1047,True,False,,1,,,,False,215,LF-216,materials/cfd/Images/CFD/LF-216/CFD-LF-216-121-N.jpg,,,m,1
1,1,93,test,0,male,Asian,,,,old,angry,male,,z,694,True,False,,1,,,,False,217,AM-249,materials/cfd/Images/CFD/AM-249/CFD-AM-249-163-N.jpg,,,z,1
1,1,94,test,0,male,Asian,,,,new,,,,m,1084,True,False,,1,,,,False,219,AM-236,materials/cfd/Images/CFD/AM-236/CFD-AM-236-090-N.jpg,,,m,1
1,1,95,test,0,male,Asian,,,,old,happy,female,,m,815,False,False,,1,,,,False,221,AM-242,materials/cfd/Images/CFD/AM-242/CFD-AM-242-176-N.jpg,,,z,1
1,1,96,test,0,female,Asian,,,,new,,,,m,946,True,False,,1,,,,False,223,AF-248,materials/cfd/Images/CFD/AF-248/CFD-AF-248-148-N.jpg,,,m,1
1,1,97,test,0,male,Asian,,,,old,happy,female,,m,838,False,False,,1,,,,False,225,AM-248,materials/cfd/Images/CFD/AM-248/CFD-AM-248-104-N.jpg,,,z,1
1,1,98,test,0,male,Asian,,,,new,,,,m,1025,True,False,,1,,,,False,227,AM-221,materials/cfd/Images/CFD/AM-221/CFD-AM-221-184-N.jpg,,,m,1
1,1,99,test,0,female,Black,,,,old,neutral,male,,m,1363,False,False,,1,,,,False,229,BF-212,materials/cfd/Images/CFD/BF-212/CFD-BF-212-315-N.jpg,,,z,1
1,1,100,test,0,male,Latino,,,,new,,,,z,1108,False,False,,1,,,,False,231,LM-219,materials/cfd/Images/CFD/LM-219/CFD-LM-219-295-N.jpg,,,m,1
1,1,101,test,1,female,Latino,,,,old,neutral,female,,m,1070,False,False,,1,,,,False,234,LF-248,materials/cfd/Images/CFD/LF-248/CFD-LF-248-160-N.jpg,,,z,1
1,1,102,test,1,female,Black,,,,old,neutral,female,,m,958,False,False,,1,,,,False,236,BF-230,materials/cfd/Images/CFD/BF-230/CFD-BF-230-189-N.jpg,,,z,1
1,1,103,test,1,male,White,,,,new,,,,m,762,True,False,,1,,,,False,238,WM-001,materials/cfd/Images/CFD/WM-001/CFD-WM-001-014-N.jpg,,,m,1
1,1,104,test,1,male,Asian,,,,old,neutral,female,,m,1240,False,False,,1,,,,False,240,AM-212,materials/cfd/Images/CFD/AM-212/CFD-AM-212-050-N.jpg,,,z,1
1,1,105,test,1,male,Black,,,,new,,,,m,1071,True,False,,1,,,,False,242,BM-229,materials/cfd/Images/CFD/BM-229/CFD-BM-229-209-N.jpg,,,m,1
1,1,106,test,1,female,Black,,,,old,happy,male,,m,1221,False,False,,1,,,,False,244,BF-246,materials/cfd/Images/CFD/BF-246/CFD-BF-246-170-N.jpg,,,z,1
1,1,107,test,1,female,Black,,,,old,neutral,female,,m,990,False,False,,1,,,,False,246,BF-249,materials/cfd/Images/CFD/BF-249/CFD-BF-249-091-N.jpg,,,z,1
1,1,108,test,1,male,White,,,,old,angry,female,,z,1140,True,False,,1,,,,False,248,WM-221,materials/cfd/Images/CFD/WM-221/CFD-WM-221-091-N.jpg,,,z,1
1,1,109,test,1,female,Black,,,,new,,,,m,1205,True,False,,1,,,,False,250,BF-248,materials/cfd/Images/CFD/BF-248/CFD-BF-248-149-N.jpg,,,m,1
1,1,110,test,1,male,Asian,,,,new,,,,z,927,False,False,,1,,,,False,252,AM-252,materials/cfd/Images/CFD/AM-252/CFD-AM-252-114-N.jpg,,,m,1
1,1,111,test,1,female,Latino,,,,new,,,,m,2031,True,False,,1,,,,False,254,LF-235,materials/cfd/Images/CFD/LF-235/CFD-LF-235-219-N.jpg,,,m,1
1,1,112,test,1,male,White,,,,new,,,,z,919,False,False,,1,,,,False,256,WM-029,materials/cfd/Images/CFD/WM-029/CFD-WM-029-023-N.jpg,,,m,1
1,1,113,test,1,female,Latino,,,,old,angry,female,,m,955,False,False,,1,,,,False,258,LF-221,materials/cfd/Images/CFD/LF-221/CFD-LF-221-002-N.jpg,,,z,1
1,1,114,test,1,male,Black,,,,new,,,,m,701,True,False,,1,,,,False,260,BM-230,materials/cfd/Images/CFD/BM-230/CFD-BM-230-232-N.jpg,,,m,1
1,1,115,test,1,female,Black,,,,new,,,,m,1139,True,False,,1,,,,False,262,BF-020,materials/cfd/Images/CFD/BF-020/CFD-BF-020-002-N.jpg,,,m,1
1,1,116,test,1,male,Latino,,,,old,happy,female,,m,794,False,False,,1,,,,False,264,LM-241,materials/cfd/Images/CFD/LM-241/CFD-LM-241-125-N.jpg,,,z,1
1,1,117,test,1,male,Black,,,,old,angry,male,,z,1118,True,False,,1,,,,False,266,BM-206,materials/cfd/Images/CFD/BM-206/CFD-BM-206-114-N.jpg,,,z,1
1,1,118,test,1,male,Asian,,,,old,happy,male,,m,1238,False,False,,1,,,,False,268,AM-223,materials/cfd/Images/CFD/AM-223/CFD-AM-223-138-N.jpg,,,z,1
1,1,119,test,1,female,White,,,,old,angry,male,,z,1241,True,False,,1,,,,False,270,WF-009,materials/cfd/Images/CFD/WF-009/CFD-WF-009-001-N.jpg,,,z,1
1,1,120,test,1,male,Latino,,,,new,,,,m,983,True,False,,1,,,,False,272,LM-201,materials/cfd/Images/CFD/LM-201/CFD-LM-201-057-N.jpg,,,m,1
1,1,121,test,1,female,Latino,,,,old,angry,female,,m,1027,False,False,,1,,,,False,274,LF-252,materials/cfd/Images/CFD/LF-252/CFD-LF-252-172-N.jpg,,,z,1
1,1,122,test,1,male,Asian,,,,new,,,,m,945,True,False,,1,,,,False,276,AM-229,materials/cfd/Images/CFD/AM-229/CFD-AM-229-224-N.jpg,,,m,1
1,1,123,test,1,female,Asian,,,,old,happy,male,,m,613,False,False,,1,,,,False,278,AF-234,materials/cfd/Images/CFD/AF-234/CFD-AF-234-208-N.jpg,,,z,1
