subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
1,1,178,test,2,male,Latino,,,,old,happy,female,,m,844,False,False,
1,1,179,test,2,female,Black,,,,new,,,,m,821,True,False,
1,1,180,test,2,female,White,,,,new,,,,m,763,True,False,
2,1,1,study,0,female,White,male,Black,angry,,,,,z,811,True,False,
2,1,2,study,0,male,Black,female,White,neutral,,,,,m,680,True,False,
2,1,3,study,0,female,Black,male,White,neutral,,,,,z,1332,True,False,
2,1,4,study,0,male,Asian,male,White,happy,,,,,m,773,True,False,
2,1,5,study,0,male,Black,male,White,angry,,,,,m,629,True,False,
2,1,6,study,0,male,White,female,White,neutral,,,,,m,608,True,False,
2,1,7,study,0,female,Black,male,Black,neutral,,,,,z,578,True,False,
2,1,8,study,0,female,Asian,female,White,happy,,,,,z,823,True,False,
2,1,9,study,0,female,Latino,male,Black,happy,,,,,z,705,True,False,
2,1,10,study,0,female,White,female,White,neutral,,,,,z,623,True,False,
2,1,11,study,0,male,White,male,Black,neutral,,,,,m,588,True,False,
2,1,12,study,0,male,White,female,Black,happy,,,,,m,647,True,False,
2,1,13,study,0,male,White,female,Black,happy,,,,,m,552,True,False,
2,1,14,study,0,female,Latino,male,White,angry,,,,,z,620,True,False,
2,1,15,study,0,female,White,female,White,angry,,,,,z,529,True,False,
2,1,16,study,0,female,Asian,male,Black,angry,,,,,z,592,True,False,
2,1,17,study,0,male,Asian,male,Black,happy,,,,,m,574,True,False,
2,1,18,study,0,female,Asian,female,White,happy,,,,,z,580,True,False,
2,1,19,study,0,female,White,female,White,neutral,,,,,z,607,True,False,
2,1,20,study,0,male,Black,male,Black,angry,,,,,m,588,True,False,
2,1,21,study,0,male,Latino,male,Black,happy,,,,,m,511,True,False,
2,1,22,study,0,male,White,female,Black,neutral,,,,,m,514,True,False,
2,1,23,study,0,male,White,female,Black,angry,,,,,m,489,True,False,
2,1,24,study,0,female,Asian,female,Black,angry,,,,,z,581,True,False,
2,1,25,study,0,male,Latino,female,Black,happy,,,,,m,727,True,False,
2,1,26,study,0,male,White,female,Black,happy,,,,,m,502,True,False,
2,1,27,study,0,female,Asian,female,White,neutral,,,,,z,474,True,False,
2,1,28,study,0,female,Asian,male,Black,neutral,,,,,z,588,True,False,
2,1,29,study,0,male,Asian,male,Black,angry,,,,,m,1301,True,False,
2,1,30,study,0,female,Latino,male,Black,angry,,,,,z,612,True,False,
2,1,31,study,1,male,Black,male,Black,neutral,,,,,m,673,True,False,
2,1,32,study,1,female,Asian,male,White,neutral,,,,,z,779,True,False,
2,1,33,study,1,male,Black,female,Black,angry,,,,,m,546,True,False,
2,1,34,study,1,female,Black,female,Black,happy,,,,,z,600,True,False,
2,1,35,study,1,male,Asian,female,Black,happy,,,,,m,1182,True,False,
2,1,36,study,1,female,Latino,male,Black,neutral,,,,,z,584,True,False,
2,1,37,study,1,male,Asian,male,White,neutral,,,,,m,667,True,False,
2,1,38,study,1,male,Latino,male,Black,happy,,,,,m,783,True,False,
2,1,39,study,1,male,White,female,White,angry,,,,,m,618,True,False,
2,1,40,study,1,female,White,male,Black,happy,,,,,z,734,True,False,
2,1,41,study,1,male,Black,female,Black,angry,,,,,m,733,True,False,
2,1,42,study,1,female,Latino,female,Black,happy,,,,,z,672,True,False,
2,1,43,study,1,female,Black,female,White,happy,,,,,z,582,True,False,
2,1,44,study,1,female,White,male,Black,happy,,,,,z,579,True,False,
2,1,45,study,1,male,White,male,Black,neutral,,,,,m,596,True,False,
2,1,46,study,1,female,Black,male,Black,angry,,,,,z,567,True,False,
2,1,47,study,1,female,Black,female,White,neutral,,,,,z,660,True,False,
2,1,48,study,1,male,Latino,male,Black,angry,,,,,m,783,True,False,
2,1,49,study,1,female,Black,male,White,happy,,,,,z,495,True,False,
2,1,50,study,1,female,White,female,Black,angry,,,,,z,613,True,False,
2,1,51,study,1,female,White,male,White,happy,,,,,z,692,True,False,
2,1,52,study,1,male,White,female,White,angry,,,,,m,581,True,False,
2,1,53,study,1,female,Latino,female,White,angry,,,,,z,675,True,False,
2,1,54,study,1,female,Latino,female,Black,angry,,,,,z,667,True,False,
2,1,55,study,1,male,White,male,Black,angry,,,,,m,540,True,False,
2,1,56,study,1,male,Black,male,White,neutral,,,,,z,827,False,False,
2,1,57,study,1,female,Black,female,Black,neutral,,,,,z,642,True,False,
2,1,58,study,1,male,Latino,female,Black,neutral,,,,,m,566,True,False,
2,1,59,study,1,male,Black,male,Black,happy,,,,,m,613,True,False,
2,1,60,study,1,male,White,female,Black,neutral,,,,,m,459,True,False,
2,1,61,test,0,female,Black,,,,old,neutral,male,,z,1023,True,False,
2,1,62,test,0,male,Asian,,,,old,happy,male,,z,1278,True,False,
2,1,63,test,0,female,Black,,,,old,neutral,female,,m,891,False,False,
2,1,64,test,0,male,White,,,,old,neutral,male,,m,1110,False,False,
2,1,65,test,0,female,Asian,,,,new,,,,m,1125,True,False,
2,1,66,test,0,male,Latino,,,,new,,,,m,995,True,False,
2,1,67,test,0,female,Latino,,,,new,,,,z,706,False,False,
2,1,68,test,0,male,Asian,,,,new,,,,z,979,False,False,
2,1,69,test,0,female,Asian,,,,old,happy,female,,z,807,True,False,
2,1,70,test,0,male,Latino,,,,new,,,,z,1091,False,False,
2,1,71,test,0,female,Latino,,,,old,neutral,male,,z,899,True,False,
2,1,72,test,0,female,Asian,,,,new,,,,z,1057,False,False,
2,1,73,test,0,female,Asian,,,,new,,,,m,750,True,False,
2,1,74,test,0,female,White,,,,new,,,,m,902,True,False,
2,1,75,test,0,male,Black,,,,new,,,,m,1199,True,False,
2,1,76,test,0,female,Latino,,,,old,angry,male,,z,948,True,False,
2,1,77,test,0,female,Asian,,,,new,,,,m,1261,True,False,
2,1,78,test,0,male,White,,,,new,,,,m,1059,True,False,
2,1,79,test,0,male,Asian,,,,old,happy,female,,z,1149,True,False,
2,1,80,test,0,female,Latino,,,,old,angry,male,,z,999,True,False,
2,1,81,test,0,female,Asian,,,,old,angry,male,,m,978,False,False,
2,1,82,test,0,female,Black,,,,new,,,,m,965,True,False,
2,1,83,test,0,male,Latino,,,,new,,,,m,1045,True,False,
2,1,84,test,0,male,Asian,,,,new,,,,m,921,True,False,
2,1,85,test,0,male,Black,,,,new,,,,m,1153,True,False,
2,1,86,test,0,female,Black,,,,old,neutral,female,,z,731,True,False,
2,1,87,test,0,female,Latino,,,,old,angry,female,,m,879,False,False,
2,1,88,test,0,female,White,,,,new,,,,m,877,True,False,
2,1,89,test,0,male,Asian,,,,old,happy,male,,z,798,True,False,
2,1,90,test,0,male,Asian,,,,old,angry,male,,z,870,True,False,
2,1,91,test,0,male,White,,,,new,,,,m,855,True,False,
2,1,92,test,0,female,Asian,,,,new,,,,m,758,True,False,
2,1,93,test,0,male,Latino,,,,new,,,,z,1000,False,False,
2,1,94,test,0,female,White,,,,new,,,,m,785,True,False,
2,1,95,test,0,female,White,,,,old,angry,female,,z,1048,True,False,
2,1,96,test,0,male,Asian,,,,new,,,,m,1287,True,False,
2,1,97,test,0,female,Latino,,,,new,,,,z,949,False,False,
2,1,98,test,0,male,White,,,,old,angry,female,,z,725,True,False,
2,1,99,test,0,male,Black,,,,new,,,,m,1217,True,False,
2,1,100,test,0,male,Asian,,,,new,,,,m,1106,True,False,
2,1,101,test,1,male,White,,,,old,angry,female,,z,1050,True,False,
2,1,102,test,1,male,Black,,,,old,angry,male,,m,843,False,False,
2,1,103,test,1,female,Black,,,,old,happy,female,,z,1023,True,False,
2,1,104,test,1,male,White,,,,old,angry,male,,z,792,True,False,
2,1,105,test,1,female,Asian,,,,new,,,,z,1190,False,False,
2,1,106,test,1,male,Asian,,,,old,neutral,male,,m,985,False,False,
2,1,107,test,1,male,Asian,,,,new,,,,m,1092,True,False,
2,1,108,test,1,female,Black,,,,new,,,,m,844,True,False,
2,1,109,test,1,male,White,,,,old,happy,female,,z,1112,True,False,
2,1,110,test,1,male,Black,,,,old,neutral,female,,z,944,True,False,
2,1,111,test,1,female,White,,,,new,,,,z,948,False,False,
2,1,112,test,1,female,Black,,,,new,,,,m,830,True,False,
2,1,113,test,1,female,Black,,,,old,happy,female,,z,1149,True,False,
2,1,114,test,1,male,Black,,,,old,angry,male,,z,778,True,False,
2,1,115,test,1,male,Asian,,,,new,,,,m,981,True,False,
2,1,116,test,1,male,White,,,,old,happy,female,,m,939,False,False,
2,1,117,test,1,female,Black,,,,new,,,,z,1234,False,False,
2,1,118,test,1,male,White,,,,new,,,,m,1116,True,False,
2,1,119,test,1,male,Black,,,,new,,,,m,948,True,False,
2,1,120,test,1,male,Black,,,,old,angry,female,,z,1154,True,False,
2,1,121,test,1,male,Black,,,,new,,,,z,981,False,False,
2,1,122,test,1,male,White,,,,new,,,,m,791,True,False,
2,1,123,test,1,male,Latino,,,,old,neutral,female,,m,1119,False,False,
2,1,124,test,1,female,Asian,,,,new,,,,m,862,True,False,
2,1,125,test,1,female,White,,,,new,,,,z,921,False,False,
2,1,126,test,1,female,Black,,,,new,,,,z,954,False,False,
2,1,127,test,1,female,White,,,,old,happy,male,,z,1021,True,False,
2,1,128,test,1,female,Asian,,,,new,,,,m,747,True,False,
2,1,129,test,1,male,Latino,,,,new,,,,m,806,True,False,
2,1,130,test,1,female,White,,,,old,angry,male,,m,1043,False,False,
2,1,131,test,1,female,Asian,,,,old,neutral,male,,z,1301,True,False,
2,1,132,test,1,male,White,,,,old,neutral,female,,z,1277,True,False,
2,1,133,test,1,female,White,,,,new,,,,m,862,True,False,
2,1,134,test,1,male,Black,,,,new,,,,z,1040,False,False,
2,1,135,test,1,male,Latino,,,,new,,,,z,927,False,False,
2,1,136,test,1,male,Latino,,,,old,angry,male,,z,847,True,False,
2,1,137,test,1,female,Asian,,,,old,neutral,female,,m,718,False,False,
2,1,138,test,1,female,White,,,,old,neutral,female,,z,774,True,False,
2,1,139,test,1,female,Asian,,,,new,,,,m,1224,True,False,
2,1,140,test,1,male,Latino,,,,old,happy,male,,z,951,True,False,
2,1,141,test,2,female,Black,,,,new,,,,z,1063,False,False,
2,1,142,test,2,male,Black,,,,new,,,,z,809,False,False,
2,1,143,test,2,female,Asian,,,,new,,,,m,969,True,False,
2,1,144,test,2,female,Asian,,,,old,neutral,male,,m,955,False,False,
2,1,145,test,2,male,White,,,,new,,,,m,807,True,False,
2,1,146,test,2,male,Black,,,,old,happy,male,,z,767,True,False,
2,1,147,test,2,female,Black,,,,new,,,,z,848,False,False,
2,1,148,test,2,female,White,,,,old,happy,male,,m,952,False,False,
2,1,149,test,2,male,White,,,,old,neutral,female,,z,1254,True,False,
2,1,150,test,2,male,White,,,,old,neutral,male,,m,879,False,False,
2,1,151,test,2,male,White,,,,new,,,,m,671,True,False,
2,1,152,test,2,male,Latino,,,,old,happy,male,,m,968,False,False,
2,1,153,test,2,female,Asian,,,,old,happy,female,,z,910,True,False,
2,1,154,test,2,female,Black,,,,new,,,,m,1000,True,False,
2,1,155,test,2,female,Black,,,,new,,,,z,958,False,False,
2,1,156,test,2,male,White,,,,old,happy,female,,m,1000,False,False,
2,1,157,test,2,female,White,,,,new,,,,m,893,True,False,
2,1,158,test,2,male,White,,,,old,angry,female,,z,930,True,False,
2,1,159,test,2,female,Asian,,,,old,angry,female,,z,1199,True,False,
2,1,160,test,2,male,Latino,,,,new,,,,m,830,True,False,
2,1,161,test,2,male,Black,,,,new,,,,m,956,True,False,
2,1,162,test,2,female,White,,,,old,neutral,female,,m,899,False,False,
2,1,163,test,2,male,Black,,,,new,,,,m,922,True,False,
2,1,164,test,2,male,White,,,,old,neutral,female,,m,919,False,False,
2,1,165,test,2,male,White,,,,new,,,,m,1098,True,False,
2,1,166,test,2,female,White,,,,old,angry,female,,z,926,True,False,
2,1,167,test,2,female,Latino,,,,old,happy,male,,m,992,False,False,
2,1,168,test,2,male,Latino,,,,old,happy,female,,m,829,False,False,
2,1,169,test,2,female,Black,,,,new,,,,m,773,True,False,
2,1,170,test,2,female,Black,,,,old,angry,male,,z,863,True,False,
2,1,171,test,2,male,Black,,,,old,neutral,male,,z,867,True,False,
2,1,172,test,2,female,Black,,,,new,,,,z,822,False,False,
2,1,173,test,2,male,Latino,,,,new,,,,m,761,True,False,
2,1,174,test,2,female,Latino,,,,old,angry,female,,m,703,False,False,
2,1,175,test,2,male,Black,,,,old,angry,female,,z,870,True,False,
2,1,176,test,2,female,White,,,,old,happy,male,,m,650,False,False,
2,1,177,test,2,female,Black,,,,old,neutral,male,,z,845,True,False,
2,1,178,test,2,male,Black,,,,old,neutral,male,,z,811,True,False,
2,1,179,test,2,female,Black,,,,old,happy,male,,z,948,True,False,
2,1,180,test,2,female,Latino,,,,old,happy,female,,m,732,False,False,
3,1,1,study,0,female,White,female,White,neutral,,,,,m,614,False,False,
3,1,2,study,0,male,White,male,Black,neutral,,,,,z,625,False,False,
3,1,3,study,0,female,Asian,male,Black,neutral,,,,,m,647,False,False,
3,1,4,study,0,female,Latino,male,White,angry,,,,,m,2336,False,False,
3,1,5,study,0,male,Black,female,White,angry,,,,,m,1545,True,False,
3,1,6,study,0,female,Asian,female,Black,angry,,,,,m,1150,False,False,
3,1,7,study,0,male,Asian,male,White,angry,,,,,z,661,False,False,
3,1,8,study,0,male,Black,female,Black,neutral,,,,,z,1704,False,False,
3,1,9,study,0,female,Black,female,Black,happy,,,,,m,942,False,False,
3,1,10,study,0,male,Asian,female,Black,neutral,,,,,z,1518,False,False,
3,1,11,study,0,male,Black,female,Black,angry,,,,,m,2188,True,False,
3,1,12,study,0,female,Asian,female,Black,neutral,,,,,m,773,False,False,
3,1,13,study,0,male,White,male,White,neutral,,,,,z,1410,False,False,
3,1,14,study,0,male,Latino,female,Black,angry,,,,,m,1821,True,False,
3,1,15,study,0,female,White,male,Black,neutral,,,,,z,1348,True,False,
3,1,16,study,0,male,White,male,White,angry,,,,,z,820,False,False,
3,1,17,study,0,female,Asian,male,White,happy,,,,,z,1507,True,False,
3,1,18,study,0,male,Black,male,Black,angry,,,,,z,805,False,False,
3,1,19,study,0,female,Latino,female,White,angry,,,,,m,809,False,False,
3,1,20,study,0,male,White,male,Black,happy,,,,,z,1298,False,False,
3,1,21,study,0,male,Asian,female,White,happy,,,,,m,1335,True,False,
3,1,22,study,0,female,Latino,male,Black,angry,,,,,z,1725,True,False,
3,1,23,study,0,female,Black,male,Black,happy,,,,,z,779,True,False,
3,1,24,study,0,female,Latino,female,White,neutral,,,,,m,895,False,False,
3,1,25,study,0,male,Latino,male,Black,happy,,,,,z,569,False,False,
3,1,26,study,0,male,White,male,White,happy,,,,,z,732,False,False,
3,1,27,study,0,female,Latino,female,White,happy,,,,,m,555,False,False,
3,1,28,study,0,female,White,female,Black,angry,,,,,m,760,False,False,
3,1,29,study,0,female,Latino,female,White,happy,,,,,m,607,False,False,
3,1,30,study,0,male,Black,female,Black,neutral,,,,,z,527,False,False,
3,1,31,study,1,female,White,female,Black,happy,,,,,m,727,False,False,
3,1,32,study,1,female,White,male,White,angry,,,,,z,1066,True,False,
3,1,33,study,1,male,Black,male,White,angry,,,,,z,564,False,False,
3,1,34,study,1,male,Latino,female,Black,happy,,,,,m,1081,True,False,
