subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating,key_mapping,subject_id,study_id,session_id,test_mode,trial_index,target_id,target_filename,flanker_id,flanker_filename,correct_response
3,2,106,study,2,male,Asian,male,Black,happy,,,,,m,976,True,False,,1,,,,False,225,AM-239,materials/cfd/Images/CFD/AM-239/CFD-AM-239-147-N.jpg,BM-021,materials/cfd/Images/CFD/BM-021/CFD-BM-021-022-HO.jpg,m
3,2,107,study,2,male,Black,male,Black,neutral,,,,,m,933,True,False,,1,,,,False,227,BM-038,materials/cfd/Images/CFD/BM-038/CFD-BM-038-001-N.jpg,BM-213,materials/cfd/Images/CFD/BM-213/CFD-BM-213-134-N.jpg,m
3,2,108,study,2,male,Latino,male,White,happy,,,,,z,1343,False,False,,1,,,,False,229,LM-234,materials/cfd/Images/CFD/LM-234/CFD-LM-234-176-N.jpg,WM-019,materials/cfd/Images/CFD/WM-019/CFD-WM-019-009-HO.jpg,m
3,2,109,study,2,female,Latino,female,Black,happy,,,,,z,721,True,False,,1,,,,False,231,LF-235,materials/cfd/Images/CFD/LF-235/CFD-LF-235-219-N.jpg,BF-051,materials/cfd/Images/CFD/BF-051/CFD-BF-051-037-HO.jpg,z
3,2,110,study,2,male,Black,male,White,happy,,,,,z,1232,False,False,,1,,,,False,233,BM-231,materials/cfd/Images/CFD/BM-231/CFD-BM-231-155-N.jpg,WM-011,materials/cfd/Images/CFD/WM-011/CFD-WM-011-003-HO.jpg,m
3,2,111,study,2,female,Black,female,Black,angry,,,,,z,1103,True,False,,1,,,,False,235,BF-252,materials/cfd/Images/CFD/BF-252/CFD-BF-252-191-N.jpg,BF-047,materials/cfd/Images/CFD/BF-047/CFD-BF-047-046-A.jpg,z
3,2,112,study,2,male,Asian,male,Black,neutral,,,,,m,1141,True,False,,1,,,,False,237,AM-221,materials/cfd/Images/CFD/AM-221/CFD-AM-221-184-N.jpg,BM-214,materials/cfd/Images/CFD/BM-214/CFD-BM-214-075-N.jpg,m
3,2,113,study,2,male,White,male,White,angry,,,,,m,775,True,False,,1,,,,False,239,WM-235,materials/cfd/Images/CFD/WM-235/CFD-WM-235-147-N.jpg,WM-028,materials/cfd/Images/CFD/WM-028/CFD-WM-028-029-A.jpg,m
3,2,114,study,2,female,White,female,White,angry,,,,,z,1502,True,False,,1,,,,False,241,WF-205,materials/cfd/Images/CFD/WF-205/CFD-WF-205-006-N.jpg,WF-019,materials/cfd/Images/CFD/WF-019/CFD-WF-019-015-A.jpg,z
3,2,115,study,2,male,Black,male,Black,neutral,,,,,m,681,True,False,,1,,,,False,243,BM-040,materials/cfd/Images/CFD/BM-040/CFD-BM-040-002-N.jpg,BM-238,materials/cfd/Images/CFD/BM-238/CFD-BM-238-242-N.jpg,m
3,2,116,study,2,female,Black,male,Black,angry,,,,,z,804,True,False,,1,,,,False,245,BF-244,materials/cfd/Images/CFD/BF-244/CFD-BF-244-231-N.jpg,BM-046,materials/cfd/Images/CFD/BM-046/CFD-BM-046-048-A.jpg,z
3,2,117,study,2,female,Black,female,White,angry,,,,,z,1185,True,False,,1,,,,False,247,BF-240,materials/cfd/Images/CFD/BF-240/CFD-BF-240-179-N.jpg,WF-020,materials/cfd/Images/CFD/WF-020/CFD-WF-020-012-A.jpg,z
3,2,118,study,2,male,Latino,female,White,neutral,,,,,m,1275,True,False,,1,,,,False,249,LM-209,materials/cfd/Images/CFD/LM-209/CFD-LM-209-111-N.jpg,WF-002,materials/cfd/Images/CFD/WF-002/CFD-WF-002-004-N.jpg,m
3,2,119,study,2,male,Latino,male,Black,happy,,,,,m,801,True,False,,1,,,,False,251,LM-251,materials/cfd/Images/CFD/LM-251/CFD-LM-251-073-N.jpg,BM-015,materials/cfd/Images/CFD/BM-015/CFD-BM-015-016-HO.jpg,m
3,2,120,study,2,male,White,male,Black,happy,,,,,m,886,True,False,,1,,,,False,253,WM-238,materials/cfd/Images/CFD/WM-238/CFD-WM-238-020-N.jpg,BM-024,materials/cfd/Images/CFD/BM-024/CFD-BM-024-061-HO.jpg,m
3,2,121,test,0,male,White,male,Black,angry,,,,intact,m,1743,False,False,,1,,,,False,266,WM-036,materials/cfd/Images/CFD/WM-036/CFD-WM-036-031-N.jpg,BM-023,materials/cfd/Images/CFD/BM-023/CFD-BM-023-011-A.jpg,z
3,2,122,test,0,female,White,male,White,angry,,,,intact,m,1833,False,False,,1,,,,False,268,WF-235,materials/cfd/Images/CFD/WF-235/CFD-WF-235-121-N.jpg,WM-014,materials/cfd/Images/CFD/WM-014/CFD-WM-014-013-A.jpg,z
3,2,123,test,0,male,Black,male,Black,neutral,,,,intact,z,1914,True,False,,1,,,,False,270,BM-040,materials/cfd/Images/CFD/BM-040/CFD-BM-040-002-N.jpg,BM-238,materials/cfd/Images/CFD/BM-238/CFD-BM-238-242-N.jpg,z
3,2,124,test,0,female,White,male,Black,angry,,,,rearranged,m,664,True,False,,1,,,,False,272,WF-211,materials/cfd/Images/CFD/WF-211/CFD-WF-211-001-N.jpg,BM-036,materials/cfd/Images/CFD/BM-036/CFD-BM-036-037-A.jpg,m
3,2,125,test,0,female,Asian,female,White,happy,,,,intact,z,1035,True,False,,1,,,,False,274,AF-228,materials/cfd/Images/CFD/AF-228/CFD-AF-228-173-N.jpg,WF-033,materials/cfd/Images/CFD/WF-033/CFD-WF-033-005-HO.jpg,z
3,2,126,test,0,male,Asian,male,Black,happy,,,,intact,m,1371,False,False,,1,,,,False,276,AM-239,materials/cfd/Images/CFD/AM-239/CFD-AM-239-147-N.jpg,BM-021,materials/cfd/Images/CFD/BM-021/CFD-BM-021-022-HO.jpg,z
3,2,127,test,0,male,Latino,female,White,neutral,,,,intact,m,1234,False,False,,1,,,,False,278,LM-235,materials/cfd/Images/CFD/LM-235/CFD-LM-235-231-N.jpg,WF-250,materials/cfd/Images/CFD/WF-250/CFD-WF-250-167-N.jpg,z
3,2,128,test,0,male,Latino,female,Black,neutral,,,,rearranged,z,1204,False,False,,1,,,,False,280,LM-247,materials/cfd/Images/CFD/LM-247/CFD-LM-247-095-N.jpg,BF-211,materials/cfd/Images/CFD/BF-211/CFD-BF-211-168-N.jpg,m
3,2,129,test,0,male,White,female,Black,happy,,,,intact,m,1312,False,False,,1,,,,False,282,WM-258,materials/cfd/Images/CFD/WM-258/CFD-WM-258-125-N.jpg,BF-011,materials/cfd/Images/CFD/BF-011/CFD-BF-011-004-HO.jpg,z
3,2,130,test,0,male,Asian,female,Black,neutral,,,,intact,z,1408,True,False,,1,,,,False,284,AM-231,materials/cfd/Images/CFD/AM-231/CFD-AM-231-136-N.jpg,BF-216,materials/cfd/Images/CFD/BF-216/CFD-BF-216-132-N.jpg,z
3,2,131,test,0,male,Latino,male,Black,neutral,,,,intact,z,1295,True,False,,1,,,,False,286,LM-206,materials/cfd/Images/CFD/LM-206/CFD-LM-206-204-N.jpg,BM-216,materials/cfd/Images/CFD/BM-216/CFD-BM-216-088-N.jpg,z
3,2,132,test,0,female,Latino,female,Black,angry,,,,rearranged,m,1518,True,False,,1,,,,False,288,LF-206,materials/cfd/Images/CFD/LF-206/CFD-LF-206-078-N.jpg,BF-048,materials/cfd/Images/CFD/BF-048/CFD-BF-048-038-A.jpg,m
3,2,133,test,0,female,Asian,male,Black,angry,,,,intact,z,1220,True,False,,1,,,,False,290,AF-253,materials/cfd/Images/CFD/AF-253/CFD-AF-253-130-N.jpg,BM-030,materials/cfd/Images/CFD/BM-030/CFD-BM-030-041-A.jpg,z
3,2,134,test,0,female,White,male,Black,happy,,,,rearranged,z,1286,False,False,,1,,,,False,292,WF-011,materials/cfd/Images/CFD/WF-011/CFD-WF-011-002-N.jpg,BM-039,materials/cfd/Images/CFD/BM-039/CFD-BM-039-034-HO.jpg,m
3,2,135,test,0,female,White,male,White,happy,,,,intact,m,1080,False,False,,1,,,,False,294,WF-030,materials/cfd/Images/CFD/WF-030/CFD-WF-030-002-N.jpg,WM-016,materials/cfd/Images/CFD/WM-016/CFD-WM-016-002-HO.jpg,z
3,2,136,test,0,female,Black,male,White,angry,,,,intact,z,769,True,False,,1,,,,False,296,BF-045,materials/cfd/Images/CFD/BF-045/CFD-BF-045-003-N.jpg,WM-037,materials/cfd/Images/CFD/WM-037/CFD-WM-037-060-A.jpg,z
3,2,137,test,0,male,Black,female,White,neutral,,,,rearranged,m,1108,True,False,,1,,,,False,298,BM-212,materials/cfd/Images/CFD/BM-212/CFD-BM-212-117-N.jpg,WF-002,materials/cfd/Images/CFD/WF-002/CFD-WF-002-004-N.jpg,m
3,2,138,test,0,female,White,female,White,neutral,,,,intact,m,1352,False,False,,1,,,,False,300,WF-243,materials/cfd/Images/CFD/WF-243/CFD-WF-243-148-N.jpg,WF-238,materials/cfd/Images/CFD/WF-238/CFD-WF-238-023-N.jpg,z
3,2,139,test,0,female,Asian,female,White,neutral,,,,rearranged,m,1377,True,False,,1,,,,False,302,AF-211,materials/cfd/Images/CFD/AF-211/CFD-AF-211-066-N.jpg,WF-222,materials/cfd/Images/CFD/WF-222/CFD-WF-222-092-N.jpg,m
3,2,140,test,0,male,Black,male,Black,angry,,,,rearranged,z,1194,False,False,,1,,,,False,304,BM-243,materials/cfd/Images/CFD/BM-243/CFD-BM-243-218-N.jpg,BM-005,materials/cfd/Images/CFD/BM-005/CFD-BM-005-010-A.jpg,m
3,2,141,test,0,male,Asian,female,White,happy,,,,rearranged,z,1376,False,False,,1,,,,False,306,AM-210,materials/cfd/Images/CFD/AM-210/CFD-AM-210-035-N.jpg,WF-021,materials/cfd/Images/CFD/WF-021/CFD-WF-021-016-HO.jpg,m
3,2,142,test,0,male,Black,male,Black,happy,,,,rearranged,z,1600,False,False,,1,,,,False,308,BM-239,materials/cfd/Images/CFD/BM-239/CFD-BM-239-136-N.jpg,BM-041,materials/cfd/Images/CFD/BM-041/CFD-BM-041-041-HO.jpg,m
3,2,143,test,0,male,Latino,male,Black,neutral,,,,rearranged,m,1379,True,False,,1,,,,False,310,LM-237,materials/cfd/Images/CFD/LM-237/CFD-LM-237-264-N.jpg,BM-222,materials/cfd/Images/CFD/BM-222/CFD-BM-222-173-N.jpg,m
3,2,144,test,0,female,Asian,male,White,neutral,,,,rearranged,z,2308,False,False,,1,,,,False,312,AF-236,materials/cfd/Images/CFD/AF-236/CFD-AF-236-145-N.jpg,WM-230,materials/cfd/Images/CFD/WM-230/CFD-WM-230-131-N.jpg,m
3,2,145,test,0,female,White,female,White,angry,,,,rearranged,z,1491,False,False,,1,,,,False,314,WF-205,materials/cfd/Images/CFD/WF-205/CFD-WF-205-006-N.jpg,WF-020,materials/cfd/Images/CFD/WF-020/CFD-WF-020-012-A.jpg,m
3,2,146,test,0,female,Latino,female,White,angry,,,,intact,m,1122,False,False,,1,,,,False,316,LF-207,materials/cfd/Images/CFD/LF-207/CFD-LF-207-198-N.jpg,WF-016,materials/cfd/Images/CFD/WF-016/CFD-WF-016-021-A.jpg,z
3,2,147,test,0,female,Latino,female,Black,neutral,,,,rearranged,m,1281,True,False,,1,,,,False,318,LF-248,materials/cfd/Images/CFD/LF-248/CFD-LF-248-160-N.jpg,BF-030,materials/cfd/Images/CFD/BF-030/CFD-BF-030-002-N.jpg,m
3,2,148,test,0,female,Latino,female,White,happy,,,,rearranged,m,2599,True,False,,1,,,,False,320,LF-235,materials/cfd/Images/CFD/LF-235/CFD-LF-235-219-N.jpg,WF-027,materials/cfd/Images/CFD/WF-027/CFD-WF-027-021-HO.jpg,m
3,2,149,test,0,female,White,male,Black,happy,,,,intact,z,983,True,False,,1,,,,False,322,WF-251,materials/cfd/Images/CFD/WF-251/CFD-WF-251-014-N.jpg,BM-031,materials/cfd/Images/CFD/BM-031/CFD-BM-031-004-HO.jpg,z
3,2,150,test,0,female,Black,female,White,angry,,,,rearranged,m,1489,True,False,,1,,,,False,324,BF-233,materials/cfd/Images/CFD/BF-233/CFD-BF-233-116-N.jpg,WF-037,materials/cfd/Images/CFD/WF-037/CFD-WF-037-016-A.jpg,m
3,2,151,test,0,male,Latino,female,White,angry,,,,rearranged,m,1092,True,False,,1,,,,False,326,LM-232,materials/cfd/Images/CFD/LM-232/CFD-LM-232-204-N.jpg,WF-001,materials/cfd/Images/CFD/WF-001/CFD-WF-001-016-A.jpg,m
3,2,152,test,0,female,Latino,female,White,neutral,,,,rearranged,m,2000,True,False,,1,,,,False,328,LF-249,materials/cfd/Images/CFD/LF-249/CFD-LF-249-132-N.jpg,WF-005,materials/cfd/Images/CFD/WF-005/CFD-WF-005-010-N.jpg,m
3,2,153,test,0,female,Latino,male,White,angry,,,,rearranged,z,929,False,False,,1,,,,False,330,LF-202,materials/cfd/Images/CFD/LF-202/CFD-LF-202-065-N.jpg,WM-003,materials/cfd/Images/CFD/WM-003/CFD-WM-003-008-A.jpg,m
3,2,154,test,0,male,Latino,male,Black,angry,,,,intact,z,1187,True,False,,1,,,,False,332,LM-233,materials/cfd/Images/CFD/LM-233/CFD-LM-233-171-N.jpg,BM-019,materials/cfd/Images/CFD/BM-019/CFD-BM-019-045-A.jpg,z
3,2,155,test,0,female,Black,female,Black,angry,,,,intact,z,2776,True,False,,1,,,,False,334,BF-243,materials/cfd/Images/CFD/BF-243/CFD-BF-243-164-N.jpg,BF-028,materials/cfd/Images/CFD/BF-028/CFD-BF-028-021-A.jpg,z
3,2,156,test,0,female,Asian,male,White,happy,,,,rearranged,z,2033,False,False,,1,,,,False,336,AF-205,materials/cfd/Images/CFD/AF-205/CFD-AF-205-155-N.jpg,WM-022,materials/cfd/Images/CFD/WM-022/CFD-WM-022-005-HO.jpg,m
3,2,157,test,0,male,Latino,female,Black,angry,,,,intact,z,1234,True,False,,1,,,,False,338,LM-216,materials/cfd/Images/CFD/LM-216/CFD-LM-216-082-N.jpg,BF-029,materials/cfd/Images/CFD/BF-029/CFD-BF-029-046-A.jpg,z
3,2,158,test,0,female,Black,female,Black,happy,,,,rearranged,m,1679,True,False,,1,,,,False,340,BF-039,materials/cfd/Images/CFD/BF-039/CFD-BF-039-031-N.jpg,BF-051,materials/cfd/Images/CFD/BF-051/CFD-BF-051-037-HO.jpg,m
3,2,159,test,0,female,White,female,Black,happy,,,,intact,m,2022,False,False,,1,,,,False,342,WF-022,materials/cfd/Images/CFD/WF-022/CFD-WF-022-017-N.jpg,BF-017,materials/cfd/Images/CFD/BF-017/CFD-BF-017-004-HO.jpg,z
3,2,160,test,0,female,Black,female,White,happy,,,,rearranged,m,2484,True,False,,1,,,,False,344,BF-032,materials/cfd/Images/CFD/BF-032/CFD-BF-032-038-N.jpg,WF-012,materials/cfd/Images/CFD/WF-012/CFD-WF-012-007-HO.jpg,m
3,2,161,test,1,female,Black,female,Black,angry,,,,intact,m,1761,False,False,,1,,,,False,347,BF-252,materials/cfd/Images/CFD/BF-252/CFD-BF-252-191-N.jpg,BF-047,materials/cfd/Images/CFD/BF-047/CFD-BF-047-046-A.jpg,z
3,2,162,test,1,male,Asian,male,Black,neutral,,,,rearranged,z,1791,False,False,,1,,,,False,349,AM-221,materials/cfd/Images/CFD/AM-221/CFD-AM-221-184-N.jpg,BM-228,materials/cfd/Images/CFD/BM-228/CFD-BM-228-145-N.jpg,m
3,2,163,test,1,female,Latino,female,White,neutral,,,,rearranged,m,1775,True,False,,1,,,,False,351,LF-251,materials/cfd/Images/CFD/LF-251/CFD-LF-251-057-N.jpg,WF-223,materials/cfd/Images/CFD/WF-223/CFD-WF-223-133-N.jpg,m
3,2,164,test,1,female,White,male,Black,happy,,,,intact,m,2247,False,False,,1,,,,False,353,WF-232,materials/cfd/Images/CFD/WF-232/CFD-WF-232-161-N.jpg,BM-001,materials/cfd/Images/CFD/BM-001/CFD-BM-001-011-HO.jpg,z
3,2,165,test,1,female,Latino,male,Black,neutral,,,,intact,,,False,True,,1,,,,False,355,LF-217,materials/cfd/Images/CFD/LF-217/CFD-LF-217-082-N.jpg,BM-029,materials/cfd/Images/CFD/BM-029/CFD-BM-029-024-N.jpg,z
3,2,166,test,1,female,Asian,female,Black,happy,,,,rearranged,m,1432,True,False,,1,,,,False,357,AF-207,materials/cfd/Images/CFD/AF-207/CFD-AF-207-023-N.jpg,BF-037,materials/cfd/Images/CFD/BF-037/CFD-BF-037-026-HO.jpg,m
3,2,167,test,1,female,White,female,Black,happy,,,,intact,z,1040,True,False,,1,,,,False,359,WF-217,materials/cfd/Images/CFD/WF-217/CFD-WF-217-085-N.jpg,BF-019,materials/cfd/Images/CFD/BF-019/CFD-BF-019-022-HO.jpg,z
3,2,168,test,1,male,Asian,male,Black,angry,,,,intact,z,961,True,False,,1,,,,False,361,AM-213,materials/cfd/Images/CFD/AM-213/CFD-AM-213-056-N.jpg,BM-034,materials/cfd/Images/CFD/BM-034/CFD-BM-034-040-A.jpg,z
3,2,169,test,1,female,Latino,female,Black,neutral,,,,rearranged,m,1077,True,False,,1,,,,False,363,LF-242,materials/cfd/Images/CFD/LF-242/CFD-LF-242-121-N.jpg,BF-044,materials/cfd/Images/CFD/BF-044/CFD-BF-044-034-N.jpg,m
3,2,170,test,1,male,White,female,Black,angry,,,,rearranged,z,1526,False,False,,1,,,,False,365,WM-255,materials/cfd/Images/CFD/WM-255/CFD-WM-255-219-N.jpg,BF-049,materials/cfd/Images/CFD/BF-049/CFD-BF-049-039-A.jpg,m
3,2,171,test,1,female,Black,male,Black,happy,,,,rearranged,m,1861,True,False,,1,,,,False,367,BF-214,materials/cfd/Images/CFD/BF-214/CFD-BF-214-308-N.jpg,BM-045,materials/cfd/Images/CFD/BM-045/CFD-BM-045-055-HO.jpg,m
3,2,172,test,1,female,Latino,female,White,neutral,,,,intact,z,1288,True,False,,1,,,,False,369,LF-227,materials/cfd/Images/CFD/LF-227/CFD-LF-227-054-N.jpg,WF-216,materials/cfd/Images/CFD/WF-216/CFD-WF-216-079-N.jpg,z
3,2,173,test,1,female,Black,male,Black,neutral,,,,intact,z,982,True,False,,1,,,,False,371,BF-033,materials/cfd/Images/CFD/BF-033/CFD-BF-033-028-N.jpg,BM-232,materials/cfd/Images/CFD/BM-232/CFD-BM-232-213-N.jpg,z
3,2,174,test,1,male,White,female,Black,neutral,,,,rearranged,m,2112,True,False,,1,,,,False,373,WM-020,materials/cfd/Images/CFD/WM-020/CFD-WM-020-001-N.jpg,BF-213,materials/cfd/Images/CFD/BF-213/CFD-BF-213-188-N.jpg,m
3,2,175,test,1,male,Asian,female,Black,angry,,,,rearranged,z,996,False,False,,1,,,,False,375,AM-253,materials/cfd/Images/CFD/AM-253/CFD-AM-253-161-N.jpg,BF-003,materials/cfd/Images/CFD/BF-003/CFD-BF-003-016-A.jpg,m
3,2,176,test,1,female,Asian,male,White,angry,,,,intact,z,1271,True,False,,1,,,,False,377,AF-241,materials/cfd/Images/CFD/AF-241/CFD-AF-241-141-N.jpg,WM-035,materials/cfd/Images/CFD/WM-035/CFD-WM-035-018-A.jpg,z
3,2,177,test,1,male,Black,male,White,angry,,,,rearranged,z,1481,False,False,,1,,,,False,379,BM-004,materials/cfd/Images/CFD/BM-004/CFD-BM-004-002-N.jpg,WM-032,materials/cfd/Images/CFD/WM-032/CFD-WM-032-014-A.jpg,m
3,2,178,test,1,male,Latino,male,Black,neutral,,,,intact,m,1475,False,False,,1,,,,False,381,LM-242,materials/cfd/Images/CFD/LM-242/CFD-LM-242-002-N.jpg,BM-226,materials/cfd/Images/CFD/BM-226/CFD-BM-226-276-N.jpg,z
3,2,179,test,1,male,Latino,male,White,angry,,,,rearranged,z,1357,False,False,,1,,,,False,383,LM-241,materials/cfd/Images/CFD/LM-241/CFD-LM-241-125-N.jpg,WM-033,materials/cfd/Images/CFD/WM-033/CFD-WM-033-014-A.jpg,m
3,2,180,test,1,male,Black,female,White,happy,,,,rearranged,z,1277,False,False,,1,,,,False,385,BM-204,materials/cfd/Images/CFD/BM-204/CFD-BM-204-003-N.jpg,WF-029,materials/cfd/Images/CFD/WF-029/CFD-WF-029-021-HO.jpg,m
3,2,181,test,1,female,Black,male,White,angry,,,,rearranged,z,1789,False,False,,1,,,,False,387,BF-244,materials/cfd/Images/CFD/BF-244/CFD-BF-244-231-N.jpg,WM-004,materials/cfd/Images/CFD/WM-004/CFD-WM-004-011-A.jpg,m
3,2,182,test,1,male,Asian,female,White,neutral,,,,intact,m,824,False,False,,1,,,,False,389,AM-209,materials/cfd/Images/CFD/AM-209/CFD-AM-209-048-N.jpg,WF-247,materials/cfd/Images/CFD/WF-247/CFD-WF-247-065-N.jpg,z
3,2,183,test,1,female,Black,female,Black,angry,,,,rearranged,z,1017,False,False,,1,,,,False,391,BF-240,materials/cfd/Images/CFD/BF-240/CFD-BF-240-179-N.jpg,BF-015,materials/cfd/Images/CFD/BF-015/CFD-BF-015-022-A.jpg,m
3,2,184,test,1,male,White,male,White,angry,,,,intact,z,1255,True,False,,1,,,,False,393,WM-235,materials/cfd/Images/CFD/WM-235/CFD-WM-235-147-N.jpg,WM-028,materials/cfd/Images/CFD/WM-028/CFD-WM-028-029-A.jpg,z
3,2,185,test,1,female,Latino,male,White,neutral,,,,rearranged,m,933,True,False,,1,,,,False,395,LF-220,materials/cfd/Images/CFD/LF-220/CFD-LF-220-120-N.jpg,WM-236,materials/cfd/Images/CFD/WM-236/CFD-WM-236-072-N.jpg,m
3,2,186,test,1,male,Black,male,White,neutral,,,,rearranged,z,1102,False,False,,1,,,,False,397,BM-012,materials/cfd/Images/CFD/BM-012/CFD-BM-012-018-N.jpg,WM-239,materials/cfd/Images/CFD/WM-239/CFD-WM-239-128-N.jpg,m
3,2,187,test,1,male,Black,female,Black,angry,,,,intact,z,1534,True,False,,1,,,,False,399,BM-227,materials/cfd/Images/CFD/BM-227/CFD-BM-227-191-N.jpg,BF-013,materials/cfd/Images/CFD/BF-013/CFD-BF-013-017-A.jpg,z
3,2,188,test,1,female,White,male,Black,neutral,,,,rearranged,m,1166,True,False,,1,,,,False,401,WF-236,materials/cfd/Images/CFD/WF-236/CFD-WF-236-107-N.jpg,BM-223,materials/cfd/Images/CFD/BM-223/CFD-BM-223-171-N.jpg,m
3,2,189,test,1,male,White,female,Black,happy,,,,intact,z,1565,True,False,,1,,,,False,403,WM-219,materials/cfd/Images/CFD/WM-219/CFD-WM-219-008-N.jpg,BF-001,materials/cfd/Images/CFD/BF-001/CFD-BF-001-018-HO.jpg,z
3,2,190,test,1,male,Black,female,Black,neutral,,,,intact,m,1418,False,False,,1,,,,False,405,BM-210,materials/cfd/Images/CFD/BM-210/CFD-BM-210-148-N.jpg,BF-201,materials/cfd/Images/CFD/BF-201/CFD-BF-201-080-N.jpg,z
3,2,191,test,1,male,Asian,male,Black,happy,,,,intact,m,1266,False,False,,1,,,,False,407,AM-220,materials/cfd/Images/CFD/AM-220/CFD-AM-220-134-N.jpg,BM-028,materials/cfd/Images/CFD/BM-028/CFD-BM-028-028-HO.jpg,z
3,2,192,test,1,male,White,male,Black,happy,,,,rearranged,z,1000,False,False,,1,,,,False,409,WM-012,materials/cfd/Images/CFD/WM-012/CFD-WM-012-001-N.jpg,BM-015,materials/cfd/Images/CFD/BM-015/CFD-BM-015-016-HO.jpg,m
3,2,193,test,1,female,Black,male,Black,angry,,,,intact,z,1481,True,False,,1,,,,False,411,BF-207,materials/cfd/Images/CFD/BF-207/CFD-BF-207-004-N.jpg,BM-016,materials/cfd/Images/CFD/BM-016/CFD-BM-016-042-A.jpg,z
3,2,194,test,1,female,Latino,female,Black,neutral,,,,intact,m,1891,False,False,,1,,,,False,413,LF-200,materials/cfd/Images/CFD/LF-200/CFD-LF-200-058-N.jpg,BF-221,materials/cfd/Images/CFD/BF-221/CFD-BF-221-223-N.jpg,z
3,2,195,test,1,male,Black,male,Black,happy,,,,rearranged,z,740,False,False,,1,,,,False,415,BM-231,materials/cfd/Images/CFD/BM-231/CFD-BM-231-155-N.jpg,BM-024,materials/cfd/Images/CFD/BM-024/CFD-BM-024-061-HO.jpg,m
3,2,196,test,1,male,White,female,Black,happy,,,,rearranged,m,1422,True,False,,1,,,,False,417,WM-207,materials/cfd/Images/CFD/WM-207/CFD-WM-207-048-N.jpg,BF-025,materials/cfd/Images/CFD/BF-025/CFD-BF-025-005-HO.jpg,m
3,2,197,test,1,female,Asian,male,Black,neutral,,,,rearranged,m,1422,True,False,,1,,,,False,419,AF-204,materials/cfd/Images/CFD/AF-204/CFD-AF-204-067-N.jpg,BM-244,materials/cfd/Images/CFD/BM-244/CFD-BM-244-197-N.jpg,m
3,2,198,test,1,male,Black,female,White,angry,,,,rearranged,z,1188,False,False,,1,,,,False,421,BM-209,materials/cfd/Images/CFD/BM-209/CFD-BM-209-088-N.jpg,WF-035,materials/cfd/Images/CFD/WF-035/CFD-WF-035-033-A.jpg,m
3,2,199,test,1,male,White,male,White,happy,,,,rearranged,z,812,False,False,,1,,,,False,423,WM-238,materials/cfd/Images/CFD/WM-238/CFD-WM-238-020-N.jpg,WM-011,materials/cfd/Images/CFD/WM-011/CFD-WM-011-003-HO.jpg,m
3,2,200,test,1,male,White,male,Black,happy,,,,intact,m,1863,False,False,,1,,,,False,425,WM-252,materials/cfd/Images/CFD/WM-252/CFD-WM-252-224-N.jpg,BM-002,materials/cfd/Images/CFD/BM-002/CFD-BM-002-007-HO.jpg,z
3,2,201,test,2,female,Black,female,White,happy,,,,rearranged,z,1679,False,False,,1,,,,False,428,BF-031,materials/cfd/Images/CFD/BF-031/CFD-BF-031-002-N.jpg,WF-009,materials/cfd/Images/CFD/WF-009/CFD-WF-009-004-HO.jpg,m
3,2,202,test,2,female,White,male,White,happy,,,,rearranged,z,1602,False,False,,1,,,,False,430,WF-234,materials/cfd/Images/CFD/WF-234/CFD-WF-234-086-N.jpg,WM-038,materials/cfd/Images/CFD/WM-038/CFD-WM-038-005-HO.jpg,m
3,2,203,test,2,male,Black,female,Black,angry,,,,intact,z,1675,True,False,,1,,,,False,432,BM-020,materials/cfd/Images/CFD/BM-020/CFD-BM-020-001-N.jpg,BF-038,materials/cfd/Images/CFD/BF-038/CFD-BF-038-029-A.jpg,z
3,2,204,test,2,female,Latino,female,Black,angry,,,,intact,z,998,True,False,,1,,,,False,434,LF-254,materials/cfd/Images/CFD/LF-254/CFD-LF-254-125-N.jpg,BF-006,materials/cfd/Images/CFD/BF-006/CFD-BF-006-012-A.jpg,z
3,2,205,test,2,male,White,male,Black,angry,,,,intact,z,1660,True,False,,1,,,,False,436,WM-018,materials/cfd/Images/CFD/WM-018/CFD-WM-018-002-N.jpg,BM-037,materials/cfd/Images/CFD/BM-037/CFD-BM-037-041-A.jpg,z
3,2,206,test,2,male,Asian,female,White,happy,,,,intact,m,1386,False,False,,1,,,,False,438,AM-206,materials/cfd/Images/CFD/AM-206/CFD-AM-206-086-N.jpg,WF-003,materials/cfd/Images/CFD/WF-003/CFD-WF-003-004-HO.jpg,z
3,2,207,test,2,female,Asian,female,Black,happy,,,,intact,m,1804,False,False,,1,,,,False,440,AF-200,materials/cfd/Images/CFD/AF-200/CFD-AF-200-228-N.jpg,BF-009,materials/cfd/Images/CFD/BF-009/CFD-BF-009-006-HO.jpg,z
3,2,208,test,2,male,Latino,male,White,angry,,,,rearranged,z,1205,False,False,,1,,,,False,442,LM-200,materials/cfd/Images/CFD/LM-200/CFD-LM-200-045-N.jpg,WM-029,materials/cfd/Images/CFD/WM-029/CFD-WM-029-014-A.jpg,m
3,2,209,test,2,female,Black,male,Black,neutral,,,,rearranged,z,1421,False,False,,1,,,,False,444,BF-041,materials/cfd/Images/CFD/BF-041/CFD-BF-041-001-N.jpg,BM-018,materials/cfd/Images/CFD/BM-018/CFD-BM-018-001-N.jpg,m
