subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
1,1,1,study,0,female,Black,male,Black,angry,,,,,z,1205,True,False,
1,1,2,study,0,female,White,male,Black,happy,,,,,z,875,True,False,
1,1,3,study,0,female,Latino,male,Black,angry,,,,,z,753,True,False,
1,1,4,study,0,female,Black,male,Black,neutral,,,,,z,808,True,False,
1,1,5,study,0,female,White,female,Black,neutral,,,,,z,723,True,False,
1,1,6,study,0,male,White,male,White,angry,,,,,m,925,True,False,
1,1,7,study,0,male,Asian,female,White,neutral,,,,,m,765,True,False,
1,1,8,study,0,female,Asian,male,White,neutral,,,,,z,1286,True,False,
1,1,9,study,0,male,Latino,female,Black,neutral,,,,,m,840,True,False,
1,1,10,study,0,female,Asian,female,Black,happy,,,,,z,1095,True,False,
1,1,11,study,0,male,Asian,female,Black,happy,,,,,m,781,True,False,
1,1,12,study,0,male,Black,male,Black,happy,,,,,m,1682,True,False,
1,1,13,study,0,female,White,male,Black,angry,,,,,z,887,True,False,
1,1,14,study,0,female,White,female,Black,angry,,,,,z,710,True,False,
1,1,15,study,0,female,Black,female,White,happy,,,,,z,815,True,False,
1,1,16,study,0,male,Latino,female,White,happy,,,,,m,926,True,False,
1,1,17,study,0,female,White,female,Black,angry,,,,,z,1039,True,False,
1,1,18,study,0,male,Asian,male,Black,happy,,,,,m,822,True,False,
1,1,19,study,0,female,Black,male,Black,happy,,,,,z,895,True,False,
1,1,20,study,0,male,Asian,female,Black,angry,,,,,m,713,True,False,
1,1,21,study,0,male,Asian,female,White,happy,,,,,m,658,True,False,
1,1,22,study,0,female,Asian,female,Black,angry,,,,,z,1329,True,False,
1,1,23,study,0,female,Latino,male,Black,neutral,,,,,z,917,True,False,
1,1,24,study,0,male,Black,female,Black,angry,,,,,m,623,True,False,
1,1,25,study,0,female,Asian,male,Black,happy,,,,,z,557,True,False,
1,1,26,study,0,male,White,female,Black,neutral,,,,,m,937,True,False,
1,1,27,study,0,female,White,male,Black,angry,,,,,z,855,True,False,
1,1,28,study,0,male,Latino,male,White,angry,,,,,m,741,True,False,
1,1,29,study,0,male,Asian,male,Black,happy,,,,,m,863,True,False,
1,1,30,study,0,female,Black,female,Black,neutral,,,,,z,739,True,False,
1,1,31,study,1,female,Latino,female,White,angry,,,,,z,1471,True,False,
1,1,32,study,1,female,Black,female,Black,happy,,,,,z,931,True,False,
1,1,33,study,1,male,White,female,Black,happy,,,,,m,655,True,False,
1,1,34,study,1,male,Black,male,White,angry,,,,,m,700,True,False,
1,1,35,study,1,male,White,male,White,happy,,,,,m,717,True,False,
1,1,36,study,1,female,Asian,female,Black,neutral,,,,,z,852,True,False,
1,1,37,study,1,male,Asian,female,Black,neutral,,,,,m,1140,True,False,
1,1,38,study,1,male,Latino,female,White,angry,,,,,m,1198,True,False,
1,1,39,study,1,female,White,male,Black,neutral,,,,,z,774,True,False,
1,1,40,study,1,male,Asian,male,White,neutral,,,,,m,1351,True,False,
1,1,41,study,1,male,White,male,Black,angry,,,,,m,972,True,False,
1,1,42,study,1,male,Asian,female,Black,happy,,,,,m,1166,True,False,
1,1,43,study,1,female,Asian,male,White,happy,,,,,z,1158,True,False,
1,1,44,study,1,male,White,female,Black,neutral,,,,,m,850,True,False,
1,1,45,study,1,male,White,male,Black,neutral,,,,,m,681,True,False,
1,1,46,study,1,female,Latino,female,Black,neutral,,,,,z,906,True,False,
1,1,47,study,1,male,White,male,White,happy,,,,,m,846,True,False,
1,1,48,study,1,male,White,female,Black,angry,,,,,m,999,True,False,
1,1,49,study,1,male,Asian,male,Black,angry,,,,,m,829,True,False,
1,1,50,study,1,female,Black,female,Black,neutral,,,,,z,1121,True,False,
1,1,51,study,1,female,Latino,male,Black,neutral,,,,,z,1128,True,False,
1,1,52,study,1,female,Latino,female,White,angry,,,,,z,832,True,False,
1,1,53,study,1,male,Latino,female,White,angry,,,,,m,1217,True,False,
1,1,54,study,1,female,Black,male,Black,angry,,,,,z,899,True,False,
1,1,55,study,1,female,White,female,Black,happy,,,,,z,851,True,False,
1,1,56,study,1,male,Latino,male,Black,neutral,,,,,z,1370,False,False,
1,1,57,study,1,female,White,female,Black,happy,,,,,z,930,True,False,
1,1,58,study,1,male,Latino,male,Black,neutral,,,,,m,930,True,False,
1,1,59,study,1,female,Black,male,Black,happy,,,,,z,953,True,False,
1,1,60,study,1,male,Black,male,Black,neutral,,,,,m,1073,True,False,
1,1,61,test,0,male,Black,,,,new,,,,z,1441,False,False,
1,1,62,test,0,female,Latino,,,,old,angry,male,,m,987,False,False,
1,1,63,test,0,female,Black,,,,old,happy,female,,z,1018,True,False,
1,1,64,test,0,male,White,,,,new,,,,m,985,True,False,
1,1,65,test,0,male,White,,,,old,happy,male,,m,728,False,False,
1,1,66,test,0,male,White,,,,new,,,,m,671,True,False,
1,1,67,test,0,female,White,,,,old,angry,male,,z,1360,True,False,
1,1,68,test,0,female,White,,,,new,,,,m,975,True,False,
1,1,69,test,0,female,Black,,,,old,happy,male,,m,1340,False,False,
1,1,70,test,0,female,Black,,,,old,angry,male,,m,955,False,False,
1,1,71,test,0,male,Latino,,,,old,angry,male,,z,1797,True,False,
1,1,72,test,0,male,White,,,,new,,,,m,1909,True,False,
1,1,73,test,0,female,White,,,,new,,,,m,966,True,False,
1,1,74,test,0,female,Asian,,,,new,,,,m,988,True,False,
1,1,75,test,0,female,White,,,,old,neutral,male,,m,1255,False,False,
1,1,76,test,0,female,White,,,,new,,,,m,873,True,False,
1,1,77,test,0,male,Latino,,,,old,angry,female,,m,2091,False,False,
1,1,78,test,0,female,Asian,,,,new,,,,m,1023,True,False,
1,1,79,test,0,female,Asian,,,,old,neutral,male,,z,851,True,False,
1,1,80,test,0,female,Asian,,,,new,,,,m,1242,True,False,
1,1,81,test,0,female,Asian,,,,old,neutral,female,,z,1425,True,False,
1,1,82,test,0,female,White,,,,old,angry,female,,z,918,True,False,
1,1,83,test,0,male,White,,,,old,neutral,male,,z,1487,True,False,
1,1,84,test,0,female,Latino,,,,new,,,,m,700,True,False,
1,1,85,test,0,male,Latino,,,,old,neutral,male,,z,1147,True,False,
1,1,86,test,0,male,Black,,,,old,neutral,male,,z,836,True,False,
1,1,87,test,0,male,White,,,,new,,,,m,1134,True,False,
1,1,88,test,0,female,Asian,,,,new,,,,m,871,True,False,
1,1,89,test,0,male,Black,,,,old,happy,male,,z,1229,True,False,
1,1,90,test,0,female,Black,,,,new,,,,z,2051,False,False,
1,1,91,test,0,male,Black,,,,new,,,,m,914,True,False,
1,1,92,test,0,female,Latino,,,,new,,,,m,1047,True,False,
1,1,93,test,0,male,Asian,,,,old,angry,male,,z,694,True,False,
1,1,94,test,0,male,Asian,,,,new,,,,m,1084,True,False,
1,1,95,test,0,male,Asian,,,,old,happy,female,,m,815,False,False,
1,1,96,test,0,female,Asian,,,,new,,,,m,946,True,False,
1,1,97,test,0,male,Asian,,,,old,happy,female,,m,838,False,False,
1,1,98,test,0,male,Asian,,,,new,,,,m,1025,True,False,
1,1,99,test,0,female,Black,,,,old,neutral,male,,m,1363,False,False,
1,1,100,test,0,male,Latino,,,,new,,,,z,1108,False,False,
1,1,101,test,1,female,Latino,,,,old,neutral,female,,m,1070,False,False,
1,1,102,test,1,female,Black,,,,old,neutral,female,,m,958,False,False,
1,1,103,test,1,male,White,,,,new,,,,m,762,True,False,
1,1,104,test,1,male,Asian,,,,old,neutral,female,,m,1240,False,False,
1,1,105,test,1,male,Black,,,,new,,,,m,1071,True,False,
1,1,106,test,1,female,Black,,,,old,happy,male,,m,1221,False,False,
1,1,107,test,1,female,Black,,,,old,neutral,female,,m,990,False,False,
1,1,108,test,1,male,White,,,,old,angry,female,,z,1140,True,False,
1,1,109,test,1,female,Black,,,,new,,,,m,1205,True,False,
1,1,110,test,1,male,Asian,,,,new,,,,z,927,False,False,
1,1,111,test,1,female,Latino,,,,new,,,,m,2031,True,False,
1,1,112,test,1,male,White,,,,new,,,,z,919,False,False,
1,1,113,test,1,female,Latino,,,,old,angry,female,,m,955,False,False,
1,1,114,test,1,male,Black,,,,new,,,,m,701,True,False,
1,1,115,test,1,female,Black,,,,new,,,,m,1139,True,False,
1,1,116,test,1,male,Latino,,,,old,happy,female,,m,794,False,False,
1,1,117,test,1,male,Black,,,,old,angry,male,,z,1118,True,False,
1,1,118,test,1,male,Asian,,,,old,happy,male,,m,1238,False,False,
1,1,119,test,1,female,White,,,,old,angry,male,,z,1241,True,False,
1,1,120,test,1,male,Latino,,,,new,,,,m,983,True,False,
1,1,121,test,1,female,Latino,,,,old,angry,female,,m,1027,False,False,
1,1,122,test,1,male,Asian,,,,new,,,,m,945,True,False,
1,1,123,test,1,female,Asian,,,,old,happy,male,,m,613,False,False,
1,1,124,test,1,male,Latino,,,,old,neutral,male,,m,1113,False,False,
1,1,125,test,1,male,Asian,,,,old,angry,female,,m,1157,False,False,
1,1,126,test,1,female,Black,,,,new,,,,m,928,True,False,
1,1,127,test,1,male,Latino,,,,old,neutral,female,,m,955,False,False,
1,1,128,test,1,female,White,,,,old,angry,female,,m,1208,False,False,
1,1,129,test,1,male,Asian,,,,old,happy,female,,m,1416,False,False,
1,1,130,test,1,female,Black,,,,new,,,,m,1356,True,False,
1,1,131,test,1,female,Black,,,,new,,,,m,935,True,False,
1,1,132,test,1,female,Latino,,,,new,,,,m,1253,True,False,
1,1,133,test,1,female,Asian,,,,old,happy,female,,m,847,False,False,
1,1,134,test,1,female,White,,,,old,neutral,female,,m,846,False,False,
1,1,135,test,1,male,White,,,,old,neutral,female,,z,776,True,False,
1,1,136,test,1,female,Black,,,,new,,,,z,753,False,False,
1,1,137,test,1,female,Latino,,,,old,neutral,male,,m,934,False,False,
1,1,138,test,1,female,Latino,,,,old,neutral,male,,m,1211,False,False,
1,1,139,test,1,male,White,,,,new,,,,z,1129,False,False,
1,1,140,test,1,male,Latino,,,,new,,,,m,654,True,False,
1,1,141,test,2,male,Latino,,,,new,,,,m,1094,True,False,
1,1,142,test,2,male,White,,,,old,neutral,female,,m,698,False,False,
1,1,143,test,2,female,Latino,,,,new,,,,m,889,True,False,
1,1,144,test,2,female,Asian,,,,new,,,,m,880,True,False,
1,1,145,test,2,male,Latino,,,,new,,,,m,957,True,False,
1,1,146,test,2,female,White,,,,old,happy,female,,m,897,False,False,
1,1,147,test,2,male,Asian,,,,new,,,,m,956,True,False,
1,1,148,test,2,male,Black,,,,old,angry,female,,z,909,True,False,
1,1,149,test,2,male,White,,,,old,angry,male,,m,1202,False,False,
1,1,150,test,2,female,Black,,,,old,angry,male,,z,791,True,False,
1,1,151,test,2,male,White,,,,old,happy,female,,m,788,False,False,
1,1,152,test,2,female,Black,,,,old,happy,female,,z,894,True,False,
1,1,153,test,2,female,Asian,,,,old,angry,female,,m,924,False,False,
1,1,154,test,2,male,Black,,,,new,,,,z,2120,False,False,
1,1,155,test,2,male,Black,,,,new,,,,m,1035,True,False,
1,1,156,test,2,female,Asian,,,,new,,,,m,947,True,False,
1,1,157,test,2,male,Asian,,,,new,,,,m,623,True,False,
1,1,158,test,2,female,White,,,,new,,,,m,1218,True,False,
1,1,159,test,2,female,Black,,,,new,,,,m,1169,True,False,
1,1,160,test,2,male,Asian,,,,old,happy,male,,m,2573,False,False,
1,1,161,test,2,female,White,,,,new,,,,m,654,True,False,
1,1,162,test,2,male,White,,,,old,angry,male,,z,903,True,False,
1,1,163,test,2,female,White,,,,old,happy,female,,m,589,False,False,
1,1,164,test,2,male,Latino,,,,old,angry,female,,m,717,False,False,
1,1,165,test,2,male,White,,,,new,,,,m,727,True,False,
1,1,166,test,2,male,White,,,,new,,,,m,1060,True,False,
1,1,167,test,2,male,Asian,,,,old,neutral,female,,m,662,False,False,
1,1,168,test,2,male,White,,,,old,happy,male,,m,675,False,False,
1,1,169,test,2,male,Black,,,,new,,,,m,2013,True,False,
1,1,170,test,2,female,Asian,,,,old,happy,male,,m,731,False,False,
1,1,171,test,2,male,Latino,,,,new,,,,m,692,True,False,
1,1,172,test,2,male,White,,,,new,,,,m,762,True,False,
1,1,173,test,2,female,Asian,,,,new,,,,m,975,True,False,
1,1,174,test,2,female,Black,,,,new,,,,m,996,True,False,
1,1,175,test,2,female,Black,,,,new,,,,m,1037,True,False,
1,1,176,test,2,female,White,,,,old,happy,male,,z,1007,True,False,
1,1,177,test,2,male,Asian,,,,old,neutral,male,,z,2201,True,False,
1,1,178,test,2,male,White,,,,new,,,,m,855,True,False,
1,1,179,test,2,female,Asian,,,,new,,,,m,642,True,False,
1,1,180,test,2,female,Latino,,,,new,,,,,,False,True,
2,1,1,study,0,male,Black,female,Black,happy,,,,,m,1604,True,False,
2,1,2,study,0,male,Asian,male,Black,happy,,,,,m,682,True,False,
2,1,3,study,0,male,Black,female,White,angry,,,,,m,815,True,False,
2,1,4,study,0,male,Asian,male,White,angry,,,,,m,796,True,False,
2,1,5,study,0,male,Asian,male,White,neutral,,,,,m,643,True,False,
2,1,6,study,0,female,Black,female,Black,happy,,,,,z,2084,True,False,
2,1,7,study,0,male,White,female,Black,happy,,,,,m,794,True,False,
2,1,8,study,0,male,Black,female,Black,angry,,,,,m,1252,True,False,
2,1,9,study,0,female,Black,male,White,angry,,,,,z,1531,True,False,
2,1,10,study,0,male,Latino,female,Black,angry,,,,,m,810,True,False,
2,1,11,study,0,male,Latino,male,Black,happy,,,,,m,780,True,False,
2,1,12,study,0,female,Black,female,White,happy,,,,,z,986,True,False,
2,1,13,study,0,female,White,female,Black,neutral,,,,,z,802,True,False,
2,1,14,study,0,female,White,female,Black,angry,,,,,z,705,True,False,
2,1,15,study,0,female,Latino,female,White,neutral,,,,,z,734,True,False,
2,1,16,study,0,male,Black,male,Black,angry,,,,,,,False,True,
2,1,17,study,0,female,Asian,male,Black,happy,,,,,z,627,True,False,
2,1,18,study,0,male,Asian,male,White,happy,,,,,m,820,True,False,
2,1,19,study,0,male,Black,female,Black,neutral,,,,,m,560,True,False,
2,1,20,study,0,female,White,female,White,angry,,,,,z,926,True,False,
2,1,21,study,0,male,Latino,male,Black,neutral,,,,,m,1906,True,False,
2,1,22,study,0,female,Latino,male,Black,happy,,,,,z,855,True,False,
2,1,23,study,0,female,Asian,male,White,angry,,,,,z,1756,True,False,
2,1,24,study,0,female,Latino,female,Black,angry,,,,,z,1189,True,False,
2,1,25,study,0,female,White,male,Black,neutral,,,,,z,730,True,False,
2,1,26,study,0,female,Asian,male,Black,happy,,,,,z,679,True,False,
2,1,27,study,0,female,Black,female,Black,angry,,,,,z,790,True,False,
2,1,28,study,0,male,Latino,female,Black,angry,,,,,m,929,True,False,
2,1,29,study,0,female,Asian,female,Black,neutral,,,,,z,638,True,False,
2,1,30,study,0,male,Black,female,White,neutral,,,,,m,486,True,False,
2,1,31,study,1,male,Asian,female,White,happy,,,,,m,854,True,False,
2,1,32,study,1,male,Latino,male,White,happy,,,,,m,671,True,False,
2,1,33,study,1,male,Latino,female,White,neutral,,,,,m,505,True,False,
2,1,34,study,1,female,Black,male,White,happy,,,,,z,675,True,False,
2,1,35,study,1,male,White,male,White,angry,,,,,m,1117,True,False,
2,1,36,study,1,male,White,female,Black,neutral,,,,,m,759,True,False,
2,1,37,study,1,female,Black,female,Black,happy,,,,,z,606,True,False,
2,1,38,study,1,female,Black,male,White,neutral,,,,,z,1300,True,False,
2,1,39,study,1,male,White,female,White,happy,,,,,m,776,True,False,
2,1,40,study,1,female,Black,female,Black,happy,,,,,z,807,True,False,
2,1,41,study,1,male,Asian,male,Black,neutral,,,,,m,1139,True,False,
2,1,42,study,1,female,White,male,Black,neutral,,,,,z,1139,True,False,
2,1,43,study,1,male,Black,male,Black,happy,,,,,m,949,True,False,
2,1,44,study,1,female,Black,male,White,happy,,,,,z,1190,True,False,
2,1,45,study,1,female,Black,female,White,neutral,,,,,z,519,True,False,
2,1,46,study,1,female,Black,male,Black,angry,,,,,z,1031,True,False,
2,1,47,study,1,female,Latino,male,White,neutral,,,,,z,767,True,False,
2,1,48,study,1,male,White,male,White,neutral,,,,,m,1253,True,False,
2,1,49,study,1,male,Latino,female,White,neutral,,,,,m,658,True,False,
2,1,50,study,1,female,Latino,male,White,angry,,,,,z,670,True,False,
2,1,51,study,1,female,Black,female,White,happy,,,,,z,817,True,False,
2,1,52,study,1,female,Black,male,White,neutral,,,,,z,509,True,False,
2,1,53,study,1,male,Asian,female,White,happy,,,,,m,1254,True,False,
2,1,54,study,1,female,Black,female,White,neutral,,,,,z,1237,True,False,
2,1,55,study,1,female,Black,male,Black,angry,,,,,z,1031,True,False,
2,1,56,study,1,male,White,male,Black,angry,,,,,m,797,True,False,
2,1,57,study,1,male,Asian,male,Black,neutral,,,,,m,853,True,False,
2,1,58,study,1,male,White,female,White,angry,,,,,m,1008,True,False,
2,1,59,study,1,male,Latino,male,Black,angry,,,,,m,842,True,False,
2,1,60,study,1,female,White,female,White,angry,,,,,z,601,True,False,
2,1,61,test,0,male,Black,,,,new,,,,z,1641,False,False,
2,1,62,test,0,male,Black,,,,new,,,,m,2675,True,False,
2,1,63,test,0,female,Black,,,,old,happy,female,,z,1451,True,False,
2,1,64,test,0,male,Asian,,,,new,,,,z,1076,False,False,
2,1,65,test,0,male,Asian,,,,new,,,,,,False,True,
2,1,66,test,0,female,White,,,,new,,,,m,1068,True,False,
2,1,67,test,0,female,Black,,,,new,,,,m,2318,True,False,
2,1,68,test,0,male,Asian,,,,old,angry,male,,z,979,True,False,
2,1,69,test,0,male,Latino,,,,new,,,,m,1290,True,False,
2,1,70,test,0,male,Asian,,,,old,happy,female,,z,1686,True,False,
2,1,71,test,0,female,Asian,,,,new,,,,m,2231,True,False,
2,1,72,test,0,male,Asian,,,,old,happy,female,,z,1922,True,False,
2,1,73,test,0,male,Black,,,,new,,,,m,1044,True,False,
2,1,74,test,0,female,Black,,,,old,happy,female,,,,False,True,
2,1,75,test,0,male,White,,,,new,,,,z,1189,False,False,
2,1,76,test,0,male,Latino,,,,old,neutral,female,,m,1392,False,False,
2,1,77,test,0,female,White,,,,new,,,,z,1234,False,False,
2,1,78,test,0,female,Black,,,,old,angry,male,,m,1895,False,False,
2,1,79,test,0,male,Asian,,,,new,,,,m,1998,True,False,
2,1,80,test,0,male,Latino,,,,old,happy,male,,m,1407,False,False,
2,1,81,test,0,female,White,,,,new,,,,m,979,True,False,
2,1,82,test,0,female,White,,,,old,neutral,male,,m,1181,False,False,
2,1,83,test,0,male,Asian,,,,old,neutral,male,,m,1639,False,False,
2,1,84,test,0,male,White,,,,old,angry,male,,m,1517,False,False,
2,1,85,test,0,female,Asian,,,,new,,,,m,987,True,False,
2,1,86,test,0,female,Asian,,,,new,,,,m,2120,True,False,
2,1,87,test,0,male,White,,,,old,neutral,female,,m,1629,False,False,
2,1,88,test,0,female,Asian,,,,old,happy,male,,z,1852,True,False,
2,1,89,test,0,male,Latino,,,,old,happy,male,,z,1730,True,False,
2,1,90,test,0,male,Asian,,,,new,,,,m,2106,True,False,
2,1,91,test,0,male,White,,,,old,angry,male,,m,2545,False,False,
2,1,92,test,0,male,Black,,,,old,angry,male,,z,2422,True,False,
2,1,93,test,0,female,Black,,,,old,angry,male,,z,1421,True,False,
2,1,94,test,0,female,White,,,,old,angry,female,,z,2146,True,False,
2,1,95,test,0,female,Asian,,,,old,angry,male,,z,994,True,False,
2,1,96,test,0,male,Latino,,,,old,angry,female,,z,2340,True,False,
2,1,97,test,0,male,Latino,,,,old,neutral,male,,m,1465,False,False,
2,1,98,test,0,male,Asian,,,,old,happy,male,,m,1644,False,False,
2,1,99,test,0,female,White,,,,old,angry,female,,m,2458,False,False,
2,1,100,test,0,female,Asian,,,,new,,,,m,1673,True,False,
2,1,101,test,1,female,Latino,,,,new,,,,z,897,False,False,
2,1,102,test,1,male,Latino,,,,new,,,,z,1403,False,False,
2,1,103,test,1,male,Latino,,,,new,,,,m,1090,True,False,
2,1,104,test,1,female,Black,,,,old,happy,male,,z,1740,True,False,
2,1,105,test,1,male,Latino,,,,old,angry,male,,m,1320,False,False,
2,1,106,test,1,female,White,,,,old,angry,female,,m,1472,False,False,
2,1,107,test,1,male,Black,,,,old,happy,male,,m,1797,False,False,
2,1,108,test,1,male,Black,,,,old,neutral,female,,z,1729,True,False,
2,1,109,test,1,female,Latino,,,,old,angry,female,,z,1238,True,False,
2,1,110,test,1,female,White,,,,new,,,,m,1245,True,False,
2,1,111,test,1,male,Latino,,,,old,neutral,female,,m,1546,False,False,
2,1,112,test,1,male,Asian,,,,old,neutral,male,,z,1108,True,False,
2,1,113,test,1,female,Black,,,,old,neutral,female,,z,784,True,False,
2,1,114,test,1,male,Latino,,,,new,,,,z,1128,False,False,
2,1,115,test,1,male,Black,,,,new,,,,m,1161,True,False,
2,1,116,test,1,male,Black,,,,old,angry,female,,z,1052,True,False,
2,1,117,test,1,male,Black,,,,new,,,,z,1432,False,False,
2,1,118,test,1,male,Latino,,,,new,,,,m,959,True,False,
2,1,119,test,1,female,Black,,,,old,angry,male,,z,1618,True,False,
2,1,120,test,1,female,White,,,,old,neutral,female,,z,1662,True,False,
2,1,121,test,1,female,Latino,,,,new,,,,m,1078,True,False,
2,1,122,test,1,female,Asian,,,,new,,,,z,1747,False,False,
2,1,123,test,1,male,Black,,,,old,angry,female,,z,959,True,False,
2,1,124,test,1,male,Black,,,,old,happy,female,,z,909,True,False,
2,1,125,test,1,female,Black,,,,old,happy,female,,m,2063,False,False,
2,1,126,test,1,male,Latino,,,,new,,,,m,1261,True,False,
2,1,127,test,1,male,White,,,,old,angry,female,,z,789,True,False,
2,1,128,test,1,male,Latino,,,,new,,,,z,1195,False,False,
2,1,129,test,1,female,White,,,,new,,,,m,1887,True,False,
2,1,130,test,1,female,Latino,,,,new,,,,m,1464,True,False,
2,1,131,test,1,male,Latino,,,,new,,,,z,1430,False,False,
2,1,132,test,1,female,Black,,,,old,happy,female,,z,848,True,False,
2,1,133,test,1,female,White,,,,new,,,,m,724,True,False,
2,1,134,test,1,female,Asian,,,,old,happy,male,,m,1913,False,False,
2,1,135,test,1,female,Black,,,,new,,,,z,908,False,False,
2,1,136,test,1,female,Latino,,,,old,neutral,male,,m,925,False,False,
2,1,137,test,1,male,White,,,,old,happy,female,,m,953,False,False,
2,1,138,test,1,female,Asian,,,,new,,,,z,2421,False,False,
2,1,139,test,1,male,Latino,,,,new,,,,m,1825,True,False,
2,1,140,test,1,female,Asian,,,,new,,,,m,1332,True,False,
2,1,141,test,2,male,Latino,,,,old,angry,female,,m,1037,False,False,
2,1,142,test,2,male,Latino,,,,new,,,,m,873,True,False,
2,1,143,test,2,female,Black,,,,new,,,,z,1009,False,False,
2,1,144,test,2,female,Asian,,,,new,,,,m,1210,True,False,
2,1,145,test,2,female,Black,,,,old,neutral,male,,z,884,True,False,
2,1,146,test,2,female,Black,,,,new,,,,m,1013,True,False,
2,1,147,test,2,female,Black,,,,old,angry,female,,z,837,True,False,
2,1,148,test,2,male,Asian,,,,new,,,,m,1558,True,False,
2,1,149,test,2,female,Asian,,,,old,neutral,female,,z,921,True,False,
2,1,150,test,2,male,Black,,,,new,,,,m,2342,True,False,
2,1,151,test,2,female,Latino,,,,old,neutral,female,,m,976,False,False,
2,1,152,test,2,female,Latino,,,,old,angry,male,,m,2380,False,False,
2,1,153,test,2,male,Black,,,,old,neutral,female,,z,880,True,False,
2,1,154,test,2,male,Asian,,,,new,,,,z,921,False,False,
2,1,155,test,2,female,White,,,,new,,,,m,1599,True,False,
2,1,156,test,2,female,Black,,,,old,neutral,male,,z,1131,True,False,
2,1,157,test,2,female,Black,,,,old,happy,female,,z,848,True,False,
2,1,158,test,2,male,Black,,,,new,,,,z,816,False,False,
2,1,159,test,2,female,Black,,,,new,,,,m,1273,True,False,
2,1,160,test,2,male,Asian,,,,new,,,,m,1308,True,False,
2,1,161,test,2,male,Asian,,,,old,happy,male,,z,1084,True,False,
2,1,162,test,2,male,Black,,,,new,,,,z,1950,False,False,
2,1,163,test,2,male,White,,,,old,happy,female,,z,873,True,False,
2,1,164,test,2,female,White,,,,new,,,,z,2272,False,False,
2,1,165,test,2,female,Black,,,,new,,,,m,1496,True,False,
2,1,166,test,2,female,Latino,,,,old,happy,male,,z,1408,True,False,
2,1,167,test,2,female,Latino,,,,new,,,,z,929,False,False,
2,1,168,test,2,female,Black,,,,old,happy,male,,m,1755,False,False,
2,1,169,test,2,female,White,,,,old,neutral,male,,z,1426,True,False,
2,1,170,test,2,male,Asian,,,,new,,,,z,996,False,False,
2,1,171,test,2,male,White,,,,old,neutral,male,,m,1908,False,False,
2,1,172,test,2,male,Asian,,,,old,neutral,male,,z,1266,True,False,
2,1,173,test,2,female,Black,,,,old,neutral,female,,z,1019,True,False,
2,1,174,test,2,female,White,,,,new,,,,m,888,True,False,
2,1,175,test,2,male,White,,,,new,,,,z,1023,False,False,
2,1,176,test,2,female,Latino,,,,new,,,,z,1424,False,False,
2,1,177,test,2,male,White,,,,new,,,,m,948,True,False,
2,1,178,test,2,female,Black,,,,new,,,,z,1246,False,False,
2,1,179,test,2,female,Black,,,,new,,,,z,1013,False,False,
2,1,180,test,2,male,White,,,,new,,,,m,952,True,False,
3,1,1,study,0,male,Black,female,White,neutral,,,,,m,529,True,False,
3,1,2,study,0,female,White,female,White,neutral,,,,,z,441,True,False,
3,1,3,study,0,female,Black,male,White,neutral,,,,,z,787,True,False,
3,1,4,study,0,male,Asian,male,White,neutral,,,,,m,578,True,False,
3,1,5,study,0,male,Black,female,White,happy,,,,,m,503,True,False,
3,1,6,study,0,male,Asian,male,Black,neutral,,,,,m,520,True,False,
3,1,7,study,0,male,Black,male,Black,angry,,,,,m,573,True,False,
3,1,8,study,0,male,Asian,female,Black,neutral,,,,,m,595,True,False,
3,1,9,study,0,female,Latino,male,White,neutral,,,,,z,518,True,False,
3,1,10,study,0,male,White,female,Black,angry,,,,,m,552,True,False,
3,1,11,study,0,male,Asian,female,Black,neutral,,,,,m,496,True,False,
3,1,12,study,0,female,Black,male,White,neutral,,,,,z,808,True,False,
3,1,13,study,0,male,Latino,male,Black,angry,,,,,m,884,True,False,
3,1,14,study,0,female,White,female,White,neutral,,,,,z,1162,True,False,
3,1,15,study,0,male,Black,male,Black,happy,,,,,m,796,True,False,
3,1,16,study,0,female,Black,female,Black,happy,,,,,z,966,True,False,
3,1,17,study,0,female,Black,male,Black,angry,,,,,z,1058,True,False,
3,1,18,study,0,male,Black,female,Black,angry,,,,,m,1187,True,False,
3,1,19,study,0,female,White,male,Black,happy,,,,,z,1088,True,False,
3,1,20,study,0,female,Black,male,White,angry,,,,,z,1070,True,False,
3,1,21,study,0,female,White,male,White,angry,,,,,z,791,True,False,
3,1,22,study,0,male,Black,male,White,happy,,,,,m,867,True,False,
3,1,23,study,0,female,Latino,female,Black,happy,,,,,z,761,True,False,
3,1,24,study,0,female,Black,male,Black,happy,,,,,z,926,True,False,
3,1,25,study,0,male,Black,female,Black,angry,,,,,m,960,True,False,
3,1,26,study,0,male,White,male,White,angry,,,,,m,965,True,False,
3,1,27,study,0,female,Latino,male,White,happy,,,,,z,988,True,False,
3,1,28,study,0,male,Black,male,White,angry,,,,,m,864,True,False,
3,1,29,study,0,female,White,female,White,happy,,,,,z,941,True,False,
3,1,30,study,0,male,Asian,female,Black,angry,,,,,m,956,True,False,
3,1,31,study,1,female,Asian,male,Black,angry,,,,,z,766,True,False,
3,1,32,study,1,female,White,female,White,angry,,,,,z,988,True,False,
3,1,33,study,1,female,Asian,male,White,neutral,,,,,z,1147,True,False,
3,1,34,study,1,male,Asian,female,White,happy,,,,,m,1043,True,False,
3,1,35,study,1,male,White,male,Black,happy,,,,,m,1088,True,False,
