subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating,key_mapping,subject_id,study_id,session_id,test_mode,trial_index,target_id,target_filename,flanker_id,flanker_filename,correct_response,device_pixel_ratio
1,2,92,study,1,female,Black,female,Black,happy,,,,,z,619,True,False,,2,,,,False,202,BF-215,materials/cfd/Images/CFD/BF-215/CFD-BF-215-177-N.jpg,BF-031,materials/cfd/Images/CFD/BF-031/CFD-BF-031-051-HO.jpg,z,2
1,2,93,study,1,male,Black,female,Black,angry,,,,,m,1796,True,False,,2,,,,False,204,BM-225,materials/cfd/Images/CFD/BM-225/CFD-BM-225-154-N.jpg,BF-037,materials/cfd/Images/CFD/BF-037/CFD-BF-037-013-A.jpg,m,2
1,2,94,study,1,female,Latino,female,Black,angry,,,,,z,870,True,False,,2,,,,False,206,LF-241,materials/cfd/Images/CFD/LF-241/CFD-LF-241-188-N.jpg,BF-010,materials/cfd/Images/CFD/BF-010/CFD-BF-010-019-A.jpg,z,2
1,2,95,study,1,female,Latino,female,Black,angry,,,,,z,925,True,False,,2,,,,False,208,LF-230,materials/cfd/Images/CFD/LF-230/CFD-LF-230-203-N.jpg,BF-036,materials/cfd/Images/CFD/BF-036/CFD-BF-036-020-A.jpg,z,2
1,2,96,study,1,male,White,female,White,angry,,,,,m,957,True,False,,2,,,,False,210,WM-038,materials/cfd/Images/CFD/WM-038/CFD-WM-038-003-N.jpg,WF-028,materials/cfd/Images/CFD/WF-028/CFD-WF-028-026-A.jpg,m,2
1,2,97,study,1,female,Asian,male,White,angry,,,,,z,696,True,False,,2,,,,False,212,AF-237,materials/cfd/Images/CFD/AF-237/CFD-AF-237-223-N.jpg,WM-010,materials/cfd/Images/CFD/WM-010/CFD-WM-010-016-A.jpg,z,2
1,2,98,study,1,male,Black,male,White,happy,,,,,m,907,True,False,,2,,,,False,214,BM-239,materials/cfd/Images/CFD/BM-239/CFD-BM-239-136-N.jpg,WM-032,materials/cfd/Images/CFD/WM-032/CFD-WM-032-004-HO.jpg,m,2
1,2,99,study,1,female,Asian,female,White,neutral,,,,,z,991,True,False,,2,,,,False,216,AF-200,materials/cfd/Images/CFD/AF-200/CFD-AF-200-228-N.jpg,WF-205,materials/cfd/Images/CFD/WF-205/CFD-WF-205-006-N.jpg,z,2
1,2,100,study,1,female,Black,male,Black,angry,,,,,z,828,True,False,,2,,,,False,218,BF-201,materials/cfd/Images/CFD/BF-201/CFD-BF-201-080-N.jpg,BM-019,materials/cfd/Images/CFD/BM-019/CFD-BM-019-045-A.jpg,z,2
1,2,101,study,1,male,White,male,Black,neutral,,,,,m,1302,True,False,,2,,,,False,220,WM-248,materials/cfd/Images/CFD/WM-248/CFD-WM-248-036-N.jpg,BM-025,materials/cfd/Images/CFD/BM-025/CFD-BM-025-035-N.jpg,m,2
