subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
1,2,74,study,0,male,Asian,male,Black,angry,,,,,m,906,True,False,
1,2,75,study,0,female,White,male,Black,happy,,,,,z,907,True,False,
1,2,76,study,0,female,Asian,male,Black,neutral,,,,,z,1257,True,False,
1,2,77,study,0,female,Latino,female,White,angry,,,,,z,1097,True,False,
1,2,78,study,0,male,Black,male,White,happy,,,,,m,716,True,False,
1,2,79,study,0,female,Black,female,White,neutral,,,,,z,2288,True,False,
1,2,80,study,0,female,Latino,male,Black,angry,,,,,z,973,True,False,
1,2,81,study,0,male,Black,male,White,angry,,,,,m,790,True,False,
1,2,82,study,0,male,Latino,female,Black,happy,,,,,m,2123,True,False,
1,2,83,study,0,male,Asian,male,Black,neutral,,,,,m,1244,True,False,
1,2,84,study,0,male,Latino,female,Black,neutral,,,,,m,1513,True,False,
1,2,85,study,0,male,Asian,female,Black,happy,,,,,m,2721,True,False,
1,2,86,study,0,female,Latino,female,Black,happy,,,,,z,1316,True,False,
1,2,87,study,0,female,Black,male,White,neutral,,,,,z,778,True,False,
1,2,88,study,0,female,White,male,Black,neutral,,,,,z,2451,True,False,
1,2,89,study,0,male,White,male,White,happy,,,,,m,1390,True,False,
1,2,90,study,0,female,Black,female,White,angry,,,,,m,2820,False,False,
1,2,91,study,1,female,Latino,male,Black,happy,,,,,z,1620,True,False,
1,2,92,study,1,female,Black,female,Black,happy,,,,,z,619,True,False,
1,2,93,study,1,male,Black,female,Black,angry,,,,,m,1796,True,False,
1,2,94,study,1,female,Latino,female,Black,angry,,,,,z,870,True,False,
1,2,95,study,1,female,Latino,female,Black,angry,,,,,z,925,True,False,
1,2,96,study,1,male,White,female,White,angry,,,,,m,957,True,False,
1,2,97,study,1,female,Asian,male,White,angry,,,,,z,696,True,False,
1,2,98,study,1,male,Black,male,White,happy,,,,,m,907,True,False,
1,2,99,study,1,female,Asian,female,White,neutral,,,,,z,991,True,False,
1,2,100,study,1,female,Black,male,Black,angry,,,,,z,828,True,False,
1,2,101,study,1,male,White,male,Black,neutral,,,,,m,1302,True,False,
1,2,102,study,1,male,Asian,female,Black,happy,,,,,m,2052,True,False,
1,2,103,study,1,female,White,male,White,angry,,,,,,,False,True,
1,2,104,study,1,male,Latino,female,White,happy,,,,,m,775,True,False,
1,2,105,study,1,male,White,female,White,neutral,,,,,m,1540,True,False,
1,2,106,study,1,male,Asian,female,Black,angry,,,,,m,1302,True,False,
1,2,107,study,1,male,Latino,male,Black,neutral,,,,,,,False,True,
1,2,108,study,1,female,Asian,male,Black,neutral,,,,,m,1357,False,False,
1,2,109,study,1,female,White,male,Black,happy,,,,,z,640,True,False,
1,2,110,study,1,male,Black,male,White,neutral,,,,,m,2068,True,False,
1,2,111,study,1,male,Latino,male,Black,angry,,,,,m,1177,True,False,
1,2,112,study,1,male,Latino,male,White,neutral,,,,,m,1026,True,False,
1,2,113,study,1,female,Black,female,White,neutral,,,,,,,False,True,
1,2,114,study,1,male,Black,female,Black,angry,,,,,m,1659,True,False,
1,2,115,study,1,female,White,male,Black,neutral,,,,,z,2172,True,False,
1,2,116,study,1,male,Latino,female,Black,neutral,,,,,m,1175,True,False,
1,2,117,study,1,female,Black,male,Black,happy,,,,,z,1442,True,False,
1,2,118,study,1,female,Black,female,White,neutral,,,,,z,1327,True,False,
1,2,119,study,1,male,Asian,male,White,angry,,,,,m,1288,True,False,
1,2,120,study,1,female,White,female,White,neutral,,,,,z,1173,True,False,
1,2,121,test,0,female,White,female,White,neutral,,,,rearranged,m,1422,False,False,
1,2,122,test,0,male,Asian,female,Black,happy,,,,intact,m,784,True,False,
1,2,123,test,0,female,Black,female,White,neutral,,,,intact,m,788,True,False,
1,2,124,test,0,female,Asian,female,Black,happy,,,,intact,z,1397,False,False,
1,2,125,test,0,male,White,male,White,angry,,,,rearranged,z,1655,True,False,
