subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
4,2,2,study,0,female,Asian,male,White,happy,,,,,z,850,True,False,
4,2,3,study,0,female,Latino,female,Black,angry,,,,,z,903,True,False,
4,2,4,study,0,male,Latino,female,Black,happy,,,,,m,807,True,False,
4,2,5,study,0,male,Asian,male,White,happy,,,,,m,542,True,False,
4,2,6,study,0,female,Latino,male,Black,neutral,,,,,z,567,True,False,
4,2,7,study,0,male,Asian,female,Black,neutral,,,,,z,1803,False,False,
4,2,8,study,0,male,Latino,male,Black,neutral,,,,,m,540,True,False,
4,2,9,study,0,female,Black,female,Black,angry,,,,,z,840,True,False,
4,2,10,study,0,male,Asian,male,White,angry,,,,,m,697,True,False,
4,2,11,study,0,male,Black,female,White,neutral,,,,,m,631,True,False,
4,2,12,study,0,male,Latino,male,White,happy,,,,,m,794,True,False,
4,2,13,study,0,female,White,female,Black,neutral,,,,,z,775,True,False,
4,2,14,study,0,female,Black,male,Black,neutral,,,,,z,1069,True,False,
4,2,15,study,0,male,Black,male,Black,angry,,,,,m,832,True,False,
4,2,16,study,0,female,White,male,White,happy,,,,,z,804,True,False,
4,2,17,study,0,male,Black,male,Black,neutral,,,,,m,874,True,False,
4,2,18,study,0,male,Black,male,White,angry,,,,,m,792,True,False,
4,2,19,study,0,male,Black,male,Black,angry,,,,,m,802,True,False,
4,2,20,study,0,female,Black,male,White,neutral,,,,,z,964,True,False,
4,2,21,study,0,male,Asian,male,Black,angry,,,,,m,749,True,False,
4,2,22,study,0,female,Asian,female,White,happy,,,,,z,850,True,False,
4,2,23,study,0,female,Latino,male,Black,angry,,,,,z,873,True,False,
4,2,24,study,0,male,Black,female,Black,neutral,,,,,m,593,True,False,
4,2,25,study,0,female,Asian,female,Black,happy,,,,,z,553,True,False,
4,2,26,study,0,female,Asian,female,Black,happy,,,,,z,875,True,False,
4,2,27,study,0,male,Latino,female,White,happy,,,,,m,630,True,False,
4,2,28,study,0,female,Latino,female,White,neutral,,,,,z,879,True,False,
4,2,29,study,0,female,Latino,male,Black,angry,,,,,z,585,True,False,
4,2,30,study,0,male,White,male,Black,neutral,,,,,m,592,True,False,
4,2,31,study,1,male,White,male,Black,happy,,,,,m,677,True,False,
4,2,32,study,1,male,White,female,White,happy,,,,,m,750,True,False,
4,2,33,study,1,male,Black,male,White,neutral,,,,,m,771,True,False,
4,2,34,study,1,male,White,female,White,neutral,,,,,m,661,True,False,
4,2,35,study,1,female,White,male,Black,neutral,,,,,m,793,False,False,
4,2,36,study,1,male,Asian,female,White,angry,,,,,m,886,True,False,
4,2,37,study,1,male,White,female,White,happy,,,,,m,767,True,False,
4,2,38,study,1,male,White,female,White,angry,,,,,m,819,True,False,
4,2,39,study,1,female,White,male,Black,happy,,,,,z,615,True,False,
4,2,40,study,1,male,Black,female,Black,neutral,,,,,m,768,True,False,
4,2,41,study,1,male,Black,male,White,happy,,,,,m,833,True,False,
4,2,42,study,1,female,Asian,male,White,happy,,,,,z,754,True,False,
4,2,43,study,1,male,White,male,White,happy,,,,,z,836,False,False,
4,2,44,study,1,male,Black,female,White,happy,,,,,m,1191,True,False,
4,2,45,study,1,female,White,female,Black,happy,,,,,z,924,True,False,
4,2,46,study,1,male,Asian,male,Black,neutral,,,,,m,625,True,False,
4,2,47,study,1,male,Latino,female,White,angry,,,,,m,650,True,False,
4,2,48,study,1,female,Black,male,Black,happy,,,,,z,838,True,False,
4,2,49,study,1,female,Black,male,White,angry,,,,,z,869,True,False,
4,2,50,study,1,female,Black,female,White,angry,,,,,z,1072,True,False,
4,2,51,study,1,female,White,male,Black,angry,,,,,z,1165,True,False,
4,2,52,study,1,female,Asian,female,Black,angry,,,,,z,953,True,False,
4,2,53,study,1,female,White,female,White,neutral,,,,,z,884,True,False,
4,2,54,study,1,male,White,female,Black,angry,,,,,m,539,True,False,
4,2,55,study,1,female,White,male,White,angry,,,,,z,680,True,False,
4,2,56,study,1,female,Black,female,Black,happy,,,,,m,664,False,False,
4,2,57,study,1,female,Latino,male,White,neutral,,,,,z,806,True,False,
4,2,58,study,1,female,White,female,Black,neutral,,,,,z,1569,True,False,
4,2,59,study,1,female,White,female,Black,neutral,,,,,z,725,True,False,
4,2,60,study,1,female,Black,female,White,angry,,,,,z,1230,True,False,
4,2,61,test,0,male,White,female,Black,angry,,,,intact,m,1271,True,False,
4,2,62,test,0,female,Black,female,Black,angry,,,,rearranged,m,839,False,False,
4,2,63,test,0,male,Black,female,White,happy,,,,rearranged,z,1097,True,False,
4,2,64,test,0,male,Black,male,Black,neutral,,,,intact,m,896,True,False,
4,2,65,test,0,female,White,male,White,happy,,,,rearranged,m,857,False,False,
4,2,66,test,0,female,Black,male,Black,happy,,,,intact,z,1233,False,False,
4,2,67,test,0,female,Black,male,White,neutral,,,,rearranged,z,870,True,False,
4,2,68,test,0,male,Black,female,Black,neutral,,,,rearranged,m,1094,False,False,
4,2,69,test,0,male,Latino,male,Black,neutral,,,,rearranged,m,682,False,False,
4,2,70,test,0,female,White,female,Black,neutral,,,,rearranged,z,644,True,False,
4,2,71,test,0,male,Asian,male,White,happy,,,,rearranged,m,1542,False,False,
4,2,72,test,0,male,White,female,White,happy,,,,intact,z,953,False,False,
4,2,73,test,0,female,White,female,Black,neutral,,,,rearranged,m,834,False,False,
4,2,74,test,0,female,Asian,female,Black,angry,,,,intact,z,709,False,False,
4,2,75,test,0,female,Asian,female,Black,happy,,,,rearranged,z,744,True,False,
4,2,76,test,0,male,Black,male,White,neutral,,,,intact,m,1104,True,False,
4,2,77,test,0,female,Black,male,Black,neutral,,,,rearranged,m,1291,False,False,
4,2,78,test,0,female,Black,male,White,angry,,,,intact,z,333,False,False,
4,2,79,test,0,male,White,female,White,neutral,,,,intact,z,1034,False,False,
4,2,80,test,0,female,White,male,White,happy,,,,intact,z,959,False,False,
4,2,81,test,0,male,Asian,male,Black,angry,,,,rearranged,m,660,False,False,
4,2,82,test,0,female,Latino,male,Black,angry,,,,intact,z,731,False,False,
4,2,83,test,0,male,Latino,male,White,happy,,,,rearranged,m,1137,False,False,
4,2,84,test,0,male,Asian,male,Black,neutral,,,,rearranged,m,1336,False,False,
4,2,85,test,0,female,Latino,male,White,neutral,,,,intact,z,576,False,False,
4,2,86,test,0,male,White,male,Black,neutral,,,,rearranged,m,883,False,False,
4,2,87,test,0,female,Latino,male,Black,angry,,,,rearranged,z,638,True,False,
4,2,88,test,0,male,White,male,White,happy,,,,rearranged,m,991,False,False,
4,2,89,test,0,male,Black,female,White,neutral,,,,intact,z,1700,False,False,
4,2,90,test,0,female,White,female,Black,happy,,,,intact,z,792,False,False,
4,2,91,test,1,male,Latino,female,White,angry,,,,rearranged,m,865,False,False,
4,2,92,test,1,male,White,female,White,happy,,,,rearranged,m,704,False,False,
4,2,93,test,1,female,White,male,White,angry,,,,rearranged,z,1376,True,False,
4,2,94,test,1,male,Latino,female,White,happy,,,,rearranged,m,758,False,False,
4,2,95,test,1,female,Latino,female,White,neutral,,,,intact,m,1491,True,False,
4,2,96,test,1,female,White,female,White,neutral,,,,intact,z,730,False,False,
4,2,97,test,1,male,Black,female,Black,neutral,,,,rearranged,m,645,False,False,
4,2,98,test,1,female,Asian,female,Black,happy,,,,rearranged,z,971,True,False,
4,2,99,test,1,male,White,male,Black,happy,,,,intact,m,1102,True,False,
4,2,100,test,1,male,Black,male,White,happy,,,,intact,z,692,False,False,
4,2,101,test,1,female,White,female,Black,neutral,,,,rearranged,z,953,True,False,
4,2,102,test,1,female,Latino,male,Black,neutral,,,,intact,m,1209,True,False,
4,2,103,test,1,female,Black,female,White,angry,,,,rearranged,m,556,False,False,
4,2,104,test,1,male,Black,male,White,angry,,,,intact,m,736,True,False,
4,2,105,test,1,male,Asian,female,White,angry,,,,rearranged,z,669,True,False,
4,2,106,test,1,female,White,male,Black,angry,,,,rearranged,z,742,True,False,
4,2,107,test,1,female,Asian,male,White,happy,,,,rearranged,m,1067,False,False,
4,2,108,test,1,male,Asian,female,Black,neutral,,,,rearranged,z,863,True,False,
4,2,109,test,1,female,Asian,female,White,happy,,,,intact,m,985,True,False,
4,2,110,test,1,male,Black,male,Black,angry,,,,rearranged,m,1491,False,False,
4,2,111,test,1,male,Asian,male,White,angry,,,,rearranged,z,843,True,False,
4,2,112,test,1,male,Black,male,Black,angry,,,,intact,z,1582,False,False,
4,2,113,test,1,female,Latino,female,Black,angry,,,,intact,m,1243,True,False,
4,2,114,test,1,male,Asian,female,Black,angry,,,,intact,z,1044,False,False,
4,2,115,test,1,male,Latino,female,Black,happy,,,,intact,z,1068,False,False,
4,2,116,test,1,female,Black,female,Black,happy,,,,rearranged,m,1114,False,False,
4,2,117,test,1,female,White,male,Black,neutral,,,,rearranged,m,1113,False,False,
4,2,118,test,1,female,Black,female,White,angry,,,,rearranged,z,669,True,False,
4,2,119,test,1,female,Asian,male,Black,happy,,,,rearranged,z,898,True,False,
4,2,120,test,1,male,White,female,White,angry,,,,rearranged,m,728,False,False,
5,2,1,study,0,female,Black,female,Black,neutral,,,,,z,1406,True,False,
5,2,2,study,0,female,Black,male,Black,happy,,,,,,,False,True,
5,2,3,study,0,female,White,female,White,angry,,,,,z,1031,True,False,
5,2,4,study,0,male,Latino,female,White,angry,,,,,z,1771,False,False,
5,2,5,study,0,female,Latino,female,White,angry,,,,,z,1511,True,False,
5,2,6,study,0,female,Asian,female,Black,happy,,,,,z,1690,True,False,
5,2,7,study,0,male,White,male,Black,happy,,,,,m,1297,True,False,
5,2,8,study,0,female,White,male,Black,angry,,,,,m,1874,False,False,
5,2,9,study,0,male,Black,male,Black,neutral,,,,,m,1407,True,False,
5,2,10,study,0,male,White,female,White,angry,,,,,z,1346,False,False,
5,2,11,study,0,female,Asian,female,Black,neutral,,,,,z,1157,True,False,
5,2,12,study,0,female,White,female,Black,angry,,,,,z,1793,True,False,
5,2,13,study,0,male,Asian,female,Black,neutral,,,,,m,1555,True,False,
5,2,14,study,0,female,Asian,male,Black,neutral,,,,,m,1528,False,False,
5,2,15,study,0,male,White,male,White,angry,,,,,m,1115,True,False,
5,2,16,study,0,male,Black,female,Black,angry,,,,,z,1321,False,False,
5,2,17,study,0,male,Black,female,Black,happy,,,,,z,1251,False,False,
5,2,18,study,0,male,White,male,Black,angry,,,,,m,1177,True,False,
5,2,19,study,0,male,Black,male,White,happy,,,,,m,997,True,False,
5,2,20,study,0,male,Asian,male,Black,neutral,,,,,m,1153,True,False,
5,2,21,study,0,male,White,female,Black,neutral,,,,,m,998,True,False,
5,2,22,study,0,female,Latino,male,Black,angry,,,,,z,1058,True,False,
5,2,23,study,0,male,Asian,female,Black,happy,,,,,m,1364,True,False,
5,2,24,study,0,female,Asian,female,White,happy,,,,,z,1222,True,False,
5,2,25,study,0,male,White,female,Black,angry,,,,,z,1516,False,False,
5,2,26,study,0,male,White,female,Black,happy,,,,,z,1170,False,False,
5,2,27,study,0,male,Black,male,White,happy,,,,,z,1391,False,False,
5,2,28,study,0,female,Black,female,White,happy,,,,,z,1346,True,False,
5,2,29,study,0,male,Black,male,Black,angry,,,,,m,1597,True,False,
5,2,30,study,0,female,Black,female,White,happy,,,,,z,1293,True,False,
5,2,31,study,1,female,White,male,Black,neutral,,,,,z,1608,True,False,
5,2,32,study,1,female,Asian,male,Black,happy,,,,,z,1162,True,False,
5,2,33,study,1,female,White,male,Black,neutral,,,,,z,1320,True,False,
5,2,34,study,1,female,Black,male,White,angry,,,,,m,1550,False,False,
5,2,35,study,1,male,White,male,White,neutral,,,,,m,1078,True,False,
5,2,36,study,1,male,Asian,female,Black,angry,,,,,z,1747,False,False,
5,2,37,study,1,female,Black,female,Black,neutral,,,,,z,907,True,False,
5,2,38,study,1,male,Black,female,Black,neutral,,,,,z,1580,False,False,
5,2,39,study,1,female,Black,male,White,angry,,,,,z,956,True,False,
5,2,40,study,1,male,White,male,White,neutral,,,,,m,1073,True,False,
5,2,41,study,1,male,White,male,Black,happy,,,,,m,1607,True,False,
5,2,42,study,1,female,Latino,female,White,neutral,,,,,z,1314,True,False,
5,2,43,study,1,female,Latino,male,White,neutral,,,,,z,1687,True,False,
5,2,44,study,1,female,Latino,male,Black,happy,,,,,z,1578,True,False,
5,2,45,study,1,male,White,female,Black,neutral,,,,,m,1139,True,False,
5,2,46,study,1,male,White,male,Black,angry,,,,,m,1566,True,False,
5,2,47,study,1,female,White,female,Black,neutral,,,,,z,1127,True,False,
5,2,48,study,1,female,Black,female,White,angry,,,,,z,1358,True,False,
5,2,49,study,1,male,White,female,White,happy,,,,,z,1770,False,False,
5,2,50,study,1,female,White,male,Black,happy,,,,,m,1647,False,False,
5,2,51,study,1,male,Latino,female,Black,happy,,,,,m,1061,True,False,
5,2,52,study,1,female,White,male,Black,angry,,,,,z,1189,True,False,
5,2,53,study,1,male,White,male,Black,neutral,,,,,m,1010,True,False,
5,2,54,study,1,male,Black,male,Black,angry,,,,,m,1273,True,False,
5,2,55,study,1,male,White,female,White,neutral,,,,,m,1508,True,False,
5,2,56,study,1,female,White,male,White,happy,,,,,z,1096,True,False,
5,2,57,study,1,male,Latino,male,White,happy,,,,,m,1204,True,False,
5,2,58,study,1,female,Asian,female,White,happy,,,,,z,1384,True,False,
5,2,59,study,1,female,White,female,White,angry,,,,,z,1235,True,False,
5,2,60,study,1,female,White,male,Black,neutral,,,,,z,2131,True,False,
5,2,61,test,0,female,Black,female,Black,angry,,,,rearranged,m,1677,False,False,
5,2,62,test,0,male,Black,male,Black,angry,,,,intact,m,1503,True,False,
5,2,63,test,0,male,Black,male,White,neutral,,,,rearranged,m,1267,False,False,
5,2,64,test,0,female,Black,female,White,happy,,,,rearranged,m,1268,False,False,
5,2,65,test,0,female,White,male,Black,happy,,,,rearranged,z,2304,True,False,
5,2,66,test,0,male,White,male,Black,angry,,,,rearranged,m,1325,False,False,
5,2,67,test,0,female,Black,female,Black,neutral,,,,rearranged,z,1740,True,False,
5,2,68,test,0,male,White,female,Black,neutral,,,,rearranged,m,1287,False,False,
5,2,69,test,0,female,Black,male,White,angry,,,,intact,z,1679,False,False,
5,2,70,test,0,male,White,male,Black,neutral,,,,rearranged,m,1284,False,False,
5,2,71,test,0,female,Latino,male,Black,neutral,,,,rearranged,z,1365,True,False,
5,2,72,test,0,male,White,male,Black,angry,,,,rearranged,m,1254,False,False,
5,2,73,test,0,female,Latino,male,White,angry,,,,rearranged,z,1492,True,False,
5,2,74,test,0,female,White,male,Black,angry,,,,intact,z,1420,False,False,
5,2,75,test,0,female,Asian,female,White,happy,,,,rearranged,m,1233,False,False,
5,2,76,test,0,female,Latino,female,White,neutral,,,,intact,m,1464,True,False,
5,2,77,test,0,female,Asian,female,Black,happy,,,,intact,m,1342,True,False,
5,2,78,test,0,male,White,male,Black,happy,,,,intact,m,1680,True,False,
5,2,79,test,0,male,White,male,Black,angry,,,,intact,m,1359,True,False,
5,2,80,test,0,female,Black,male,White,happy,,,,rearranged,z,1269,True,False,
5,2,81,test,0,male,Black,female,Black,neutral,,,,rearranged,z,1872,True,False,
5,2,82,test,0,male,White,male,White,happy,,,,rearranged,z,1682,True,False,
5,2,83,test,0,male,White,male,Black,neutral,,,,intact,m,1335,True,False,
5,2,84,test,0,male,Latino,female,White,happy,,,,rearranged,z,1356,True,False,
5,2,85,test,0,male,Black,male,White,happy,,,,intact,m,1103,True,False,
5,2,86,test,0,male,Asian,male,Black,neutral,,,,rearranged,m,1142,False,False,
5,2,87,test,0,female,Latino,male,Black,happy,,,,intact,z,1061,False,False,
5,2,88,test,0,female,Asian,female,White,happy,,,,intact,m,1304,True,False,
5,2,89,test,0,male,Black,male,White,angry,,,,rearranged,m,1949,False,False,
5,2,90,test,0,male,White,female,Black,happy,,,,rearranged,m,1368,False,False,
5,2,91,test,1,male,Black,male,White,happy,,,,rearranged,m,1550,False,False,
5,2,92,test,1,female,White,male,White,neutral,,,,rearranged,m,1523,False,False,
5,2,93,test,1,male,White,female,Black,angry,,,,rearranged,z,1625,True,False,
5,2,94,test,1,female,Black,male,Black,angry,,,,rearranged,z,2051,True,False,
5,2,95,test,1,male,White,male,White,neutral,,,,intact,m,1175,True,False,
5,2,96,test,1,female,White,male,Black,angry,,,,rearranged,z,1432,True,False,
5,2,97,test,1,male,White,female,Black,happy,,,,intact,z,2046,False,False,
5,2,98,test,1,male,Asian,female,Black,happy,,,,rearranged,z,1859,True,False,
5,2,99,test,1,male,White,female,White,neutral,,,,intact,z,1913,False,False,
5,2,100,test,1,female,White,female,White,angry,,,,rearranged,m,1446,False,False,
5,2,101,test,1,female,Latino,female,White,angry,,,,intact,m,1269,True,False,
5,2,102,test,1,female,Black,female,Black,neutral,,,,rearranged,m,1149,False,False,
5,2,103,test,1,female,Asian,female,Black,neutral,,,,rearranged,m,1676,False,False,
5,2,104,test,1,male,Latino,female,Black,angry,,,,rearranged,z,1425,True,False,
5,2,105,test,1,female,White,female,White,angry,,,,rearranged,m,1455,False,False,
5,2,106,test,1,female,Asian,male,Black,neutral,,,,rearranged,z,1317,True,False,
5,2,107,test,1,male,Asian,female,Black,neutral,,,,intact,z,1861,False,False,
5,2,108,test,1,male,Black,female,Black,happy,,,,intact,z,1385,False,False,
5,2,109,test,1,female,White,male,Black,neutral,,,,intact,z,1159,False,False,
5,2,110,test,1,female,White,female,White,angry,,,,intact,m,1524,True,False,
5,2,111,test,1,male,Latino,male,Black,happy,,,,rearranged,m,1580,False,False,
5,2,112,test,1,male,White,female,White,angry,,,,intact,z,1358,False,False,
5,2,113,test,1,male,White,female,Black,neutral,,,,rearranged,z,2182,True,False,
5,2,114,test,1,male,Black,female,Black,angry,,,,intact,z,1391,False,False,
5,2,115,test,1,female,White,female,Black,neutral,,,,intact,m,1320,True,False,
5,2,116,test,1,female,Black,female,White,happy,,,,rearranged,m,1261,False,False,
5,2,117,test,1,female,White,male,Black,happy,,,,rearranged,z,1451,True,False,
5,2,118,test,1,female,Asian,male,Black,happy,,,,intact,z,1164,False,False,
5,2,119,test,1,male,Asian,female,White,angry,,,,rearranged,z,1167,True,False,
5,2,120,test,1,female,White,male,Black,neutral,,,,intact,z,1213,False,False,
6,2,1,study,0,male,Black,female,Black,angry,,,,,m,739,True,False,
6,2,2,study,0,male,Black,male,White,neutral,,,,,m,703,True,False,
6,2,3,study,0,female,Asian,male,Black,neutral,,,,,z,872,True,False,
6,2,4,study,0,female,White,male,Black,angry,,,,,,,False,True,
6,2,5,study,0,male,Latino,female,Black,happy,,,,,m,748,True,False,
6,2,6,study,0,female,White,female,White,happy,,,,,z,867,True,False,
6,2,7,study,0,female,Asian,male,Black,neutral,,,,,,,False,True,
6,2,8,study,0,male,Asian,male,Black,happy,,,,,m,1536,True,False,
6,2,9,study,0,female,White,female,Black,angry,,,,,,,False,True,
6,2,10,study,0,female,White,male,White,neutral,,,,,z,1235,True,False,
6,2,11,study,0,female,Black,male,Black,angry,,,,,z,811,True,False,
6,2,12,study,0,male,Latino,female,White,neutral,,,,,m,606,True,False,
6,2,13,study,0,male,Latino,female,White,angry,,,,,m,1135,True,False,
6,2,14,study,0,female,Asian,male,Black,neutral,,,,,z,727,True,False,
6,2,15,study,0,female,White,male,White,happy,,,,,z,1127,True,False,
6,2,16,study,0,female,White,female,White,angry,,,,,z,864,True,False,
6,2,17,study,0,female,Asian,male,White,neutral,,,,,z,738,True,False,
6,2,18,study,0,male,Asian,female,White,happy,,,,,m,893,True,False,
6,2,19,study,0,male,Black,female,Black,neutral,,,,,m,973,True,False,
6,2,20,study,0,female,Black,male,Black,happy,,,,,z,1012,True,False,
6,2,21,study,0,female,White,female,Black,angry,,,,,z,943,True,False,
6,2,22,study,0,female,White,male,Black,happy,,,,,z,1097,True,False,
6,2,23,study,0,male,White,female,White,angry,,,,,m,1121,True,False,
6,2,24,study,0,female,White,male,White,angry,,,,,z,1798,True,False,
6,2,25,study,0,male,Black,male,White,neutral,,,,,m,963,True,False,
6,2,26,study,0,male,White,male,Black,angry,,,,,z,816,False,False,
6,2,27,study,0,male,Black,female,Black,angry,,,,,m,1211,True,False,
6,2,28,study,0,female,Black,male,Black,angry,,,,,z,672,True,False,
6,2,29,study,0,male,Black,female,Black,neutral,,,,,m,783,True,False,
6,2,30,study,0,male,Asian,female,Black,angry,,,,,m,697,True,False,
6,2,31,study,1,female,Latino,female,White,happy,,,,,z,882,True,False,
6,2,32,study,1,male,White,male,White,angry,,,,,m,653,True,False,
6,2,33,study,1,male,Black,female,White,neutral,,,,,m,642,True,False,
6,2,34,study,1,female,Asian,female,Black,neutral,,,,,z,679,True,False,
6,2,35,study,1,female,White,female,White,happy,,,,,z,861,True,False,
6,2,36,study,1,male,Asian,male,White,angry,,,,,m,650,True,False,
6,2,37,study,1,male,Black,female,Black,happy,,,,,m,680,True,False,
6,2,38,study,1,male,Asian,male,White,happy,,,,,m,623,True,False,
6,2,39,study,1,male,White,male,Black,neutral,,,,,m,870,True,False,
6,2,40,study,1,male,Asian,male,White,happy,,,,,m,589,True,False,
6,2,41,study,1,female,White,female,Black,neutral,,,,,z,684,True,False,
6,2,42,study,1,female,White,female,White,angry,,,,,z,1086,True,False,
6,2,43,study,1,female,White,female,White,neutral,,,,,z,733,True,False,
6,2,44,study,1,male,Latino,female,Black,happy,,,,,m,636,True,False,
6,2,45,study,1,male,Black,male,White,happy,,,,,m,620,True,False,
6,2,46,study,1,female,Latino,female,White,happy,,,,,z,728,True,False,
6,2,47,study,1,male,White,male,White,happy,,,,,m,515,True,False,
6,2,48,study,1,female,Black,female,Black,happy,,,,,z,747,True,False,
6,2,49,study,1,female,Black,male,Black,angry,,,,,z,826,True,False,
6,2,50,study,1,female,Black,female,Black,angry,,,,,z,721,True,False,
6,2,51,study,1,male,Asian,male,Black,angry,,,,,m,831,True,False,
6,2,52,study,1,female,Asian,male,White,happy,,,,,z,1369,True,False,
6,2,53,study,1,male,White,female,Black,happy,,,,,m,928,True,False,
6,2,54,study,1,male,Asian,female,Black,neutral,,,,,m,606,True,False,
6,2,55,study,1,male,Black,male,Black,angry,,,,,m,1219,True,False,
6,2,56,study,1,female,White,female,Black,neutral,,,,,z,1362,True,False,
6,2,57,study,1,male,Asian,male,Black,neutral,,,,,m,698,True,False,
6,2,58,study,1,female,Black,male,Black,happy,,,,,z,1534,True,False,
6,2,59,study,1,female,Asian,female,White,neutral,,,,,z,1077,True,False,
6,2,60,study,1,male,Latino,male,Black,neutral,,,,,m,641,True,False,
6,2,61,test,0,female,White,male,White,happy,,,,rearranged,z,1323,False,False,
6,2,62,test,0,female,Black,male,Black,angry,,,,intact,m,1249,False,False,
6,2,63,test,0,female,Black,female,White,happy,,,,rearranged,m,1875,True,False,
6,2,64,test,0,female,White,male,White,neutral,,,,intact,z,643,True,False,
6,2,65,test,0,male,Black,female,Black,angry,,,,intact,m,973,False,False,
6,2,66,test,0,male,White,male,Black,angry,,,,intact,m,1065,False,False,
6,2,67,test,0,female,Black,male,Black,happy,,,,intact,m,1080,False,False,
6,2,68,test,0,male,Asian,male,White,angry,,,,rearranged,z,1148,False,False,
6,2,69,test,0,female,White,male,White,happy,,,,intact,z,927,True,False,
6,2,70,test,0,female,White,male,Black,angry,,,,rearranged,m,926,True,False,
6,2,71,test,0,male,Latino,female,Black,happy,,,,intact,m,1189,False,False,
6,2,72,test,0,male,Asian,female,White,angry,,,,rearranged,z,942,False,False,
6,2,73,test,0,male,Black,female,White,neutral,,,,rearranged,m,1000,True,False,
6,2,74,test,0,female,White,female,White,neutral,,,,intact,z,783,True,False,
6,2,75,test,0,male,Latino,female,Black,happy,,,,rearranged,m,1796,True,False,
6,2,76,test,0,female,Asian,male,Black,neutral,,,,rearranged,m,740,True,False,
6,2,77,test,0,male,Black,female,White,neutral,,,,intact,m,1685,False,False,
6,2,78,test,0,female,Asian,male,Black,neutral,,,,rearranged,m,727,True,False,
6,2,79,test,0,female,Asian,male,White,neutral,,,,intact,m,1694,False,False,
6,2,80,test,0,male,Latino,female,Black,neutral,,,,rearranged,m,1613,True,False,
6,2,81,test,0,male,Asian,female,Black,neutral,,,,rearranged,m,971,True,False,
6,2,82,test,0,female,White,female,White,neutral,,,,rearranged,z,859,False,False,
6,2,83,test,0,male,Black,female,Black,happy,,,,rearranged,z,1046,False,False,
6,2,84,test,0,female,Black,male,Black,happy,,,,rearranged,z,734,False,False,
6,2,85,test,0,male,Asian,male,White,happy,,,,rearranged,z,1218,False,False,
6,2,86,test,0,male,Black,female,Black,neutral,,,,intact,z,1222,True,False,
6,2,87,test,0,male,White,male,White,angry,,,,rearranged,z,1700,False,False,
6,2,88,test,0,male,Latino,female,Black,angry,,,,rearranged,m,1137,True,False,
6,2,89,test,0,female,White,male,White,angry,,,,rearranged,z,927,False,False,
6,2,90,test,0,female,Latino,female,White,happy,,,,rearranged,z,836,False,False,
6,2,91,test,1,female,White,female,Black,neutral,,,,intact,m,2836,False,False,
6,2,92,test,1,male,Black,male,White,happy,,,,intact,m,2420,False,False,
6,2,93,test,1,male,Black,female,Black,angry,,,,rearranged,z,925,False,False,
6,2,94,test,1,female,Black,male,Black,angry,,,,intact,m,1377,False,False,
6,2,95,test,1,male,Asian,female,White,happy,,,,intact,m,602,False,False,
6,2,96,test,1,female,White,female,Black,angry,,,,rearranged,m,776,True,False,
6,2,97,test,1,male,White,female,Black,happy,,,,rearranged,m,1860,True,False,
6,2,98,test,1,female,Asian,male,Black,neutral,,,,rearranged,z,858,False,False,
6,2,99,test,1,male,Asian,male,Black,happy,,,,rearranged,z,643,False,False,
6,2,100,test,1,male,White,male,White,neutral,,,,rearranged,z,1169,False,False,
6,2,101,test,1,female,White,female,Black,angry,,,,intact,z,1572,True,False,
6,2,102,test,1,male,Latino,male,Black,neutral,,,,intact,m,988,False,False,
6,2,103,test,1,male,Asian,male,White,happy,,,,intact,z,975,True,False,
6,2,104,test,1,male,Asian,male,Black,angry,,,,rearranged,m,589,True,False,
6,2,105,test,1,female,Asian,male,Black,happy,,,,rearranged,m,1275,True,False,
6,2,106,test,1,female,White,female,White,angry,,,,intact,z,746,True,False,
6,2,107,test,1,female,White,female,Black,happy,,,,rearranged,m,909,True,False,
6,2,108,test,1,male,Black,male,White,neutral,,,,intact,m,942,False,False,
6,2,109,test,1,male,Black,male,Black,neutral,,,,rearranged,z,693,False,False,
6,2,110,test,1,female,Black,female,Black,angry,,,,rearranged,z,868,False,False,
6,2,111,test,1,female,White,female,White,happy,,,,intact,z,771,True,False,
6,2,112,test,1,female,Asian,female,Black,neutral,,,,rearranged,z,685,False,False,
6,2,113,test,1,male,White,male,White,happy,,,,rearranged,z,640,False,False,
6,2,114,test,1,female,White,female,White,angry,,,,rearranged,z,598,False,False,
6,2,115,test,1,male,White,female,White,angry,,,,intact,z,926,True,False,
6,2,116,test,1,male,Black,male,Black,angry,,,,intact,m,2005,False,False,
6,2,117,test,1,female,Black,male,Black,angry,,,,rearranged,z,1108,False,False,
6,2,118,test,1,male,Asian,male,Black,neutral,,,,rearranged,m,1199,True,False,
6,2,119,test,1,female,Latino,female,White,happy,,,,intact,z,696,True,False,
6,2,120,test,1,female,Asian,female,Black,neutral,,,,rearranged,m,938,True,False,
